iso_code,casedate,location,continent,new_cases,new_deaths,population,pop_density,median_age,gdp_per_capita,hosp_beds,total_vaccinations_per_hundred,aged_65_older,life_expectancy,human_development_index,region
CHN,2020-06-21,China,Asia,268.0,1.0,1425887360,147.674,38.7,15308.712,4.34,,10.641,76.91,0.761,East Asia
CHN,2020-06-28,China,Asia,193.0,2.0,1425887360,147.674,38.7,15308.712,4.34,,10.641,76.91,0.761,East Asia
CHN,2020-07-05,China,Asia,116.0,0.0,1425887360,147.674,38.7,15308.712,4.34,,10.641,76.91,0.761,East Asia
CHN,2020-07-12,China,Asia,216.0,0.0,1425887360,147.674,38.7,15308.712,4.34,,10.641,76.91,0.761,East Asia
CHN,2020-07-19,China,Asia,415.0,5.0,1425887360,147.674,38.7,15308.712,4.34,,10.641,76.91,0.761,East Asia
CHN,2020-07-26,China,Asia,902.0,6.0,1425887360,147.674,38.7,15308.712,4.34,,10.641,76.91,0.761,East Asia
CHN,2020-08-02,China,Asia,1463.0,15.0,1425887360,147.674,38.7,15308.712,4.34,,10.641,76.91,0.761,East Asia
CHN,2020-08-09,China,Asia,847.0,14.0,1425887360,147.674,38.7,15308.712,4.34,,10.641,76.91,0.761,East Asia
CHN,2020-08-16,China,Asia,612.0,22.0,1425887360,147.674,38.7,15308.712,4.34,,10.641,76.91,0.761,East Asia
CHN,2020-08-23,China,Asia,380.0,7.0,1425887360,147.674,38.7,15308.712,4.34,,10.641,76.91,0.761,East Asia
CHN,2020-08-30,China,Asia,210.0,11.0,1425887360,147.674,38.7,15308.712,4.34,,10.641,76.91,0.761,East Asia
CHN,2020-09-06,China,Asia,166.0,7.0,1425887360,147.674,38.7,15308.712,4.34,,10.641,76.91,0.761,East Asia
CHN,2020-09-13,China,Asia,149.0,6.0,1425887360,147.674,38.7,15308.712,4.34,,10.641,76.91,0.761,East Asia
CHN,2020-09-20,China,Asia,174.0,3.0,1425887360,147.674,38.7,15308.712,4.34,,10.641,76.91,0.761,East Asia
CHN,2020-09-27,China,Asia,126.0,2.0,1425887360,147.674,38.7,15308.712,4.34,,10.641,76.91,0.761,East Asia
CHN,2020-10-04,China,Asia,155.0,0.0,1425887360,147.674,38.7,15308.712,4.34,,10.641,76.91,0.761,East Asia
CHN,2020-10-11,China,Asia,184.0,0.0,1425887360,147.674,38.7,15308.712,4.34,,10.641,76.91,0.761,East Asia
CHN,2020-10-18,China,Asia,184.0,0.0,1425887360,147.674,38.7,15308.712,4.34,,10.641,76.91,0.761,East Asia
CHN,2020-10-25,China,Asia,185.0,0.0,1425887360,147.674,38.7,15308.712,4.34,,10.641,76.91,0.761,East Asia
CHN,2020-11-01,China,Asia,247.0,0.0,1425887360,147.674,38.7,15308.712,4.34,,10.641,76.91,0.761,East Asia
CHN,2020-11-08,China,Asia,274.0,2.0,1425887360,147.674,38.7,15308.712,4.34,,10.641,76.91,0.761,East Asia
CHN,2020-11-15,China,Asia,233.0,1.0,1425887360,147.674,38.7,15308.712,4.34,,10.641,76.91,0.761,East Asia
CHN,2020-11-22,China,Asia,220.0,0.0,1425887360,147.674,38.7,15308.712,4.34,,10.641,76.91,0.761,East Asia
CHN,2020-11-29,China,Asia,681.0,1.0,1425887360,147.674,38.7,15308.712,4.34,,10.641,76.91,0.761,East Asia
CHN,2020-12-06,China,Asia,831.0,3.0,1425887360,147.674,38.7,15308.712,4.34,,10.641,76.91,0.761,East Asia
CHN,2020-12-13,China,Asia,790.0,3.0,1425887360,147.674,38.7,15308.712,4.34,,10.641,76.91,0.761,East Asia
CHN,2020-12-20,China,Asia,766.0,14.0,1425887360,147.674,38.7,15308.712,4.34,,10.641,76.91,0.761,East Asia
CHN,2020-12-27,China,Asia,608.0,7.0,1425887360,147.674,38.7,15308.712,4.34,,10.641,76.91,0.761,East Asia
CHN,2021-01-03,China,Asia,648.0,14.0,1425887360,147.674,38.7,15308.712,4.34,,10.641,76.91,0.761,East Asia
CHN,2021-01-10,China,Asia,680.0,7.0,1425887360,147.674,38.7,15308.712,4.34,,10.641,76.91,0.761,East Asia
CHN,2021-01-17,China,Asia,1142.0,6.0,1425887360,147.674,38.7,15308.712,4.34,,10.641,76.91,0.761,East Asia
CHN,2021-01-24,China,Asia,1342.0,6.0,1425887360,147.674,38.7,15308.712,4.34,,10.641,76.91,0.761,East Asia
CHN,2021-01-31,China,Asia,838.0,13.0,1425887360,147.674,38.7,15308.712,4.34,1.68,10.641,76.91,0.761,East Asia
CHN,2021-02-07,China,Asia,342.0,8.0,1425887360,147.674,38.7,15308.712,4.34,,10.641,76.91,0.761,East Asia
CHN,2021-02-14,China,Asia,220.0,7.0,1425887360,147.674,38.7,15308.712,4.34,,10.641,76.91,0.761,East Asia
CHN,2021-02-21,China,Asia,164.0,4.0,1425887360,147.674,38.7,15308.712,4.34,,10.641,76.91,0.761,East Asia
CHN,2021-02-28,China,Asia,220.0,1.0,1425887360,147.674,38.7,15308.712,4.34,3.68,10.641,76.91,0.761,East Asia
CHN,2021-03-07,China,Asia,181.0,5.0,1425887360,147.674,38.7,15308.712,4.34,,10.641,76.91,0.761,East Asia
CHN,2021-03-14,China,Asia,262.0,1.0,1425887360,147.674,38.7,15308.712,4.34,4.56,10.641,76.91,0.761,East Asia
CHN,2021-03-21,China,Asia,176.0,0.0,1425887360,147.674,38.7,15308.712,4.34,,10.641,76.91,0.761,East Asia
CHN,2021-03-28,China,Asia,159.0,2.0,1425887360,147.674,38.7,15308.712,4.34,7.48,10.641,76.91,0.761,East Asia
CHN,2021-04-04,China,Asia,210.0,0.0,1425887360,147.674,38.7,15308.712,4.34,9.82,10.641,76.91,0.761,East Asia
CHN,2021-04-11,China,Asia,205.0,2.0,1425887360,147.674,38.7,15308.712,4.34,11.74,10.641,76.91,0.761,East Asia
CHN,2021-04-18,China,Asia,202.0,3.0,1425887360,147.674,38.7,15308.712,4.34,13.47,10.641,76.91,0.761,East Asia
CHN,2021-04-25,China,Asia,169.0,0.0,1425887360,147.674,38.7,15308.712,4.34,15.77,10.641,76.91,0.761,East Asia
CHN,2021-05-02,China,Asia,183.0,2.0,1425887360,147.674,38.7,15308.712,4.34,19.31,10.641,76.91,0.761,East Asia
CHN,2021-05-09,China,Asia,141.0,0.0,1425887360,147.674,38.7,15308.712,4.34,22.74,10.641,76.91,0.761,East Asia
CHN,2021-05-16,China,Asia,617.0,0.0,1425887360,147.674,38.7,15308.712,4.34,28.54,10.641,76.91,0.761,East Asia
CHN,2021-05-23,China,Asia,2762.0,11.0,1425887360,147.674,38.7,15308.712,4.34,35.83,10.641,76.91,0.761,East Asia
CHN,2021-05-30,China,Asia,3959.0,86.0,1425887360,147.674,38.7,15308.712,4.34,44.83,10.641,76.91,0.761,East Asia
CHN,2021-06-06,China,Asia,3521.0,151.0,1425887360,147.674,38.7,15308.712,4.34,54.55,10.641,76.91,0.761,East Asia
CHN,2021-06-13,China,Asia,1634.0,177.0,1425887360,147.674,38.7,15308.712,4.34,62.61,10.641,76.91,0.761,East Asia
CHN,2021-06-20,China,Asia,1247.0,112.0,1425887360,147.674,38.7,15308.712,4.34,72.18,10.641,76.91,0.761,East Asia
CHN,2021-06-27,China,Asia,810.0,83.0,1425887360,147.674,38.7,15308.712,4.34,83.16,10.641,76.91,0.761,East Asia
CHN,2021-07-04,China,Asia,538.0,57.0,1425887360,147.674,38.7,15308.712,4.34,91.56,10.641,76.91,0.761,East Asia
CHN,2021-07-11,China,Asia,425.0,53.0,1425887360,147.674,38.7,15308.712,4.34,96.96,10.641,76.91,0.761,East Asia
CHN,2021-07-18,China,Asia,377.0,28.0,1425887360,147.674,38.7,15308.712,4.34,102.15,10.641,76.91,0.761,East Asia
CHN,2021-07-25,China,Asia,515.0,18.0,1425887360,147.674,38.7,15308.712,4.34,108.72,10.641,76.91,0.761,East Asia
CHN,2021-08-01,China,Asia,624.0,3.0,1425887360,147.674,38.7,15308.712,4.34,117.09,10.641,76.91,0.761,East Asia
CHN,2021-08-08,China,Asia,847.0,20.0,1425887360,147.674,38.7,15308.712,4.34,125.01,10.641,76.91,0.761,East Asia
CHN,2021-08-15,China,Asia,694.0,12.0,1425887360,147.674,38.7,15308.712,4.34,130.65,10.641,76.91,0.761,East Asia
CHN,2021-08-22,China,Asia,320.0,7.0,1425887360,147.674,38.7,15308.712,4.34,136.54,10.641,76.91,0.761,East Asia
CHN,2021-08-29,China,Asia,297.0,6.0,1425887360,147.674,38.7,15308.712,4.34,143.39,10.641,76.91,0.761,East Asia
CHN,2021-09-05,China,Asia,236.0,3.0,1425887360,147.674,38.7,15308.712,4.34,147.8,10.641,76.91,0.761,East Asia
CHN,2021-09-12,China,Asia,313.0,2.0,1425887360,147.674,38.7,15308.712,4.34,150.65,10.641,76.91,0.761,East Asia
CHN,2021-09-19,China,Asia,558.0,2.0,1425887360,147.674,38.7,15308.712,4.34,152.72,10.641,76.91,0.761,East Asia
CHN,2021-09-26,China,Asia,393.0,1.0,1425887360,147.674,38.7,15308.712,4.34,154.3,10.641,76.91,0.761,East Asia
CHN,2021-10-03,China,Asia,310.0,2.0,1425887360,147.674,38.7,15308.712,4.34,155.25,10.641,76.91,0.761,East Asia
CHN,2021-10-10,China,Asia,250.0,3.0,1425887360,147.674,38.7,15308.712,4.34,155.78,10.641,76.91,0.761,East Asia
CHN,2021-10-17,China,Asia,199.0,0.0,1425887360,147.674,38.7,15308.712,4.34,156.54,10.641,76.91,0.761,East Asia
CHN,2021-10-24,China,Asia,311.0,0.0,1425887360,147.674,38.7,15308.712,4.34,157.53,10.641,76.91,0.761,East Asia
CHN,2021-10-31,China,Asia,513.0,1.0,1425887360,147.674,38.7,15308.712,4.34,159.48,10.641,76.91,0.761,East Asia
CHN,2021-11-07,China,Asia,632.0,0.0,1425887360,147.674,38.7,15308.712,4.34,163.46,10.641,76.91,0.761,East Asia
CHN,2021-11-14,China,Asia,550.0,1.0,1425887360,147.674,38.7,15308.712,4.34,167.58,10.641,76.91,0.761,East Asia
CHN,2021-11-21,China,Asia,252.0,0.0,1425887360,147.674,38.7,15308.712,4.34,170.93,10.641,76.91,0.761,East Asia
CHN,2021-11-28,China,Asia,252.0,0.0,1425887360,147.674,38.7,15308.712,4.34,174.77,10.641,76.91,0.761,East Asia
CHN,2021-12-05,China,Asia,629.0,0.0,1425887360,147.674,38.7,15308.712,4.34,179.05,10.641,76.91,0.761,East Asia
CHN,2021-12-12,China,Asia,689.0,0.0,1425887360,147.674,38.7,15308.712,4.34,183.2,10.641,76.91,0.761,East Asia
CHN,2021-12-19,China,Asia,712.0,2.0,1425887360,147.674,38.7,15308.712,4.34,188.25,10.641,76.91,0.761,East Asia
CHN,2021-12-26,China,Asia,1064.0,0.0,1425887360,147.674,38.7,15308.712,4.34,194.23,10.641,76.91,0.761,East Asia
CHN,2022-01-02,China,Asia,1650.0,0.0,1425887360,147.674,38.7,15308.712,4.34,199.73,10.641,76.91,0.761,East Asia
CHN,2022-01-09,China,Asia,1643.0,0.0,1425887360,147.674,38.7,15308.712,4.34,203.35,10.641,76.91,0.761,East Asia
CHN,2022-01-16,China,Asia,1876.0,1.0,1425887360,147.674,38.7,15308.712,4.34,206.02,10.641,76.91,0.761,East Asia
CHN,2022-01-23,China,Asia,1323.0,0.0,1425887360,147.674,38.7,15308.712,4.34,208.16,10.641,76.91,0.761,East Asia
CHN,2022-01-30,China,Asia,1642.0,0.0,1425887360,147.674,38.7,15308.712,4.34,210.41,10.641,76.91,0.761,East Asia
CHN,2022-02-06,China,Asia,2057.0,0.0,1425887360,147.674,38.7,15308.712,4.34,210.88,10.641,76.91,0.761,East Asia
CHN,2022-02-13,China,Asia,8591.0,6.0,1425887360,147.674,38.7,15308.712,4.34,213.67,10.641,76.91,0.761,East Asia
CHN,2022-02-20,China,Asia,31127.0,70.0,1425887360,147.674,38.7,15308.712,4.34,216.34,10.641,76.91,0.761,East Asia
CHN,2022-02-27,China,Asia,120387.0,372.0,1425887360,147.674,38.7,15308.712,4.34,219.1,10.641,76.91,0.761,East Asia
CHN,2022-03-06,China,Asia,302580.0,1348.0,1425887360,147.674,38.7,15308.712,4.34,221.66,10.641,76.91,0.761,East Asia
CHN,2022-03-13,China,Asia,158173.0,1986.0,1425887360,147.674,38.7,15308.712,4.34,223.95,10.641,76.91,0.761,East Asia
CHN,2022-03-20,China,Asia,84389.0,1905.0,1425887360,147.674,38.7,15308.712,4.34,226.27,10.641,76.91,0.761,East Asia
CHN,2022-03-27,China,Asia,43971.0,1356.0,1425887360,147.674,38.7,15308.712,4.34,228.28,10.641,76.91,0.761,East Asia
CHN,2022-04-03,China,Asia,32276.0,920.0,1425887360,147.674,38.7,15308.712,4.34,229.98,10.641,76.91,0.761,East Asia
CHN,2022-04-10,China,Asia,21648.0,599.0,1425887360,147.674,38.7,15308.712,4.34,231.26,10.641,76.91,0.761,East Asia
CHN,2022-04-17,China,Asia,30667.0,372.0,1425887360,147.674,38.7,15308.712,4.34,232.5,10.641,76.91,0.761,East Asia
CHN,2022-04-24,China,Asia,42303.0,247.0,1425887360,147.674,38.7,15308.712,4.34,233.66,10.641,76.91,0.761,East Asia
CHN,2022-05-01,China,Asia,91983.0,392.0,1425887360,147.674,38.7,15308.712,4.34,234.63,10.641,76.91,0.761,East Asia
CHN,2022-05-08,China,Asia,227721.0,177.0,1425887360,147.674,38.7,15308.712,4.34,235.15,10.641,76.91,0.761,East Asia
CHN,2022-05-15,China,Asia,414077.0,192.0,1425887360,147.674,38.7,15308.712,4.34,235.81,10.641,76.91,0.761,East Asia
CHN,2022-05-22,China,Asia,554051.0,347.0,1425887360,147.674,38.7,15308.712,4.34,236.42,10.641,76.91,0.761,East Asia
CHN,2022-05-29,China,Asia,573340.0,669.0,1425887360,147.674,38.7,15308.712,4.34,236.98,10.641,76.91,0.761,East Asia
CHN,2022-06-05,China,Asia,513969.0,1044.0,1425887360,147.674,38.7,15308.712,4.34,237.35,10.641,76.91,0.761,East Asia
CHN,2022-06-12,China,Asia,489982.0,1194.0,1425887360,147.674,38.7,15308.712,4.34,237.71,10.641,76.91,0.761,East Asia
CHN,2022-06-19,China,Asia,406469.0,1091.0,1425887360,147.674,38.7,15308.712,4.34,238.1,10.641,76.91,0.761,East Asia
CHN,2022-06-26,China,Asia,323183.0,982.0,1425887360,147.674,38.7,15308.712,4.34,238.43,10.641,76.91,0.761,East Asia
CHN,2022-07-03,China,Asia,230021.0,689.0,1425887360,147.674,38.7,15308.712,4.34,238.73,10.641,76.91,0.761,East Asia
CHN,2022-07-10,China,Asia,223915.0,709.0,1425887360,147.674,38.7,15308.712,4.34,239.04,10.641,76.91,0.761,East Asia
CHN,2022-07-17,China,Asia,197555.0,528.0,1425887360,147.674,38.7,15308.712,4.34,239.36,10.641,76.91,0.761,East Asia
CHN,2022-07-24,China,Asia,180690.0,458.0,1425887360,147.674,38.7,15308.712,4.34,239.7,10.641,76.91,0.761,East Asia
CHN,2022-07-31,China,Asia,172003.0,351.0,1425887360,147.674,38.7,15308.712,4.34,240.11,10.641,76.91,0.761,East Asia
CHN,2022-08-07,China,Asia,163340.0,330.0,1425887360,147.674,38.7,15308.712,4.34,240.27,10.641,76.91,0.761,East Asia
CHN,2022-08-14,China,Asia,166696.0,224.0,1425887360,147.674,38.7,15308.712,4.34,240.41,10.641,76.91,0.761,East Asia
CHN,2022-08-21,China,Asia,172424.0,241.0,1425887360,147.674,38.7,15308.712,4.34,240.55,10.641,76.91,0.761,East Asia
CHN,2022-08-28,China,Asia,194464.0,267.0,1425887360,147.674,38.7,15308.712,4.34,240.69,10.641,76.91,0.761,East Asia
CHN,2022-09-04,China,Asia,238044.0,292.0,1425887360,147.674,38.7,15308.712,4.34,240.79,10.641,76.91,0.761,East Asia
CHN,2022-09-11,China,Asia,263288.0,296.0,1425887360,147.674,38.7,15308.712,4.34,240.86,10.641,76.91,0.761,East Asia
CHN,2022-09-18,China,Asia,297693.0,358.0,1425887360,147.674,38.7,15308.712,4.34,240.92,10.641,76.91,0.761,East Asia
CHN,2022-09-25,China,Asia,292476.0,532.0,1425887360,147.674,38.7,15308.712,4.34,240.99,10.641,76.91,0.761,East Asia
CHN,2022-10-02,China,Asia,303092.0,365.0,1425887360,147.674,38.7,15308.712,4.34,241.04,10.641,76.91,0.761,East Asia
CHN,2022-10-09,China,Asia,333830.0,435.0,1425887360,147.674,38.7,15308.712,4.34,241.08,10.641,76.91,0.761,East Asia
CHN,2022-10-16,China,Asia,328910.0,427.0,1425887360,147.674,38.7,15308.712,4.34,241.13,10.641,76.91,0.761,East Asia
CHN,2022-10-23,China,Asia,285348.0,479.0,1425887360,147.674,38.7,15308.712,4.34,241.18,10.641,76.91,0.761,East Asia
CHN,2022-10-30,China,Asia,257994.0,510.0,1425887360,147.674,38.7,15308.712,4.34,241.23,10.641,76.91,0.761,East Asia
CHN,2022-11-06,China,Asia,219102.0,479.0,1425887360,147.674,38.7,15308.712,4.34,241.28,10.641,76.91,0.761,East Asia
CHN,2022-11-13,China,Asia,171745.0,431.0,1425887360,147.674,38.7,15308.712,4.34,241.34,10.641,76.91,0.761,East Asia
CHN,2022-11-20,China,Asia,158813.0,468.0,1425887360,147.674,38.7,15308.712,4.34,241.42,10.641,76.91,0.761,East Asia
CHN,2022-11-27,China,Asia,144205.0,354.0,1425887360,147.674,38.7,15308.712,4.34,241.49,10.641,76.91,0.761,East Asia
CHN,2022-12-04,China,Asia,146141.0,375.0,1425887360,147.674,38.7,15308.712,4.34,241.55,10.641,76.91,0.761,East Asia
CHN,2022-12-11,China,Asia,1117898.0,871.0,1425887360,147.674,38.7,15308.712,4.34,241.88,10.641,76.91,0.761,East Asia
CHN,2022-12-18,China,Asia,11098550.0,1708.0,1425887360,147.674,38.7,15308.712,4.34,242.48,10.641,76.91,0.761,East Asia
CHN,2022-12-25,China,Asia,40475477.0,5849.0,1425887360,147.674,38.7,15308.712,4.34,243.48,10.641,76.91,0.761,East Asia
CHN,2023-01-01,China,Asia,24644876.0,17893.0,1425887360,147.674,38.7,15308.712,4.34,243.95,10.641,76.91,0.761,East Asia
CHN,2023-01-08,China,Asia,8061762.0,12991.0,1425887360,147.674,38.7,15308.712,4.34,244.3,10.641,76.91,0.761,East Asia
CHN,2023-01-15,China,Asia,2361571.0,0.0,1425887360,147.674,38.7,15308.712,4.34,,10.641,76.91,0.761,East Asia
CHN,2023-01-22,China,Asia,755183.0,0.0,1425887360,147.674,38.7,15308.712,4.34,,10.641,76.91,0.761,East Asia
CHN,2023-01-29,China,Asia,175542.0,0.0,1425887360,147.674,38.7,15308.712,4.34,,10.641,76.91,0.761,East Asia
CHN,2023-02-05,China,Asia,192969.0,47687.0,1425887360,147.674,38.7,15308.712,4.34,,10.641,76.91,0.761,East Asia
CHN,2023-02-12,China,Asia,148174.0,1360.0,1425887360,147.674,38.7,15308.712,4.34,,10.641,76.91,0.761,East Asia
CHN,2023-02-19,China,Asia,118748.0,537.0,1425887360,147.674,38.7,15308.712,4.34,,10.641,76.91,0.761,East Asia
CHN,2023-02-26,China,Asia,77670.0,358.0,1425887360,147.674,38.7,15308.712,4.34,,10.641,76.91,0.761,East Asia
CHN,2023-03-05,China,Asia,84790.0,360.0,1425887360,147.674,38.7,15308.712,4.34,,10.641,76.91,0.761,East Asia
CHN,2023-03-12,China,Asia,92268.0,329.0,1425887360,147.674,38.7,15308.712,4.34,,10.641,76.91,0.761,East Asia
CHN,2023-03-19,China,Asia,65301.0,265.0,1425887360,147.674,38.7,15308.712,4.34,,10.641,76.91,0.761,East Asia
CHN,2023-03-26,China,Asia,13602.0,119.0,1425887360,147.674,38.7,15308.712,4.34,,10.641,76.91,0.761,East Asia
CHN,2023-04-02,China,Asia,1060.0,3.0,1425887360,147.674,38.7,15308.712,4.34,,10.641,76.91,0.761,East Asia
CHN,2023-04-09,China,Asia,1228.0,8.0,1425887360,147.674,38.7,15308.712,4.34,,10.641,76.91,0.761,East Asia
CHN,2023-04-16,China,Asia,1699.0,7.0,1425887360,147.674,38.7,15308.712,4.34,,10.641,76.91,0.761,East Asia
CHN,2023-04-23,China,Asia,2206.0,11.0,1425887360,147.674,38.7,15308.712,4.34,,10.641,76.91,0.761,East Asia
CHN,2023-04-30,China,Asia,3082.0,38.0,1425887360,147.674,38.7,15308.712,4.34,,10.641,76.91,0.761,East Asia
CHN,2023-05-07,China,Asia,3736.0,54.0,1425887360,147.674,38.7,15308.712,4.34,,10.641,76.91,0.761,East Asia
CHN,2023-05-14,China,Asia,4440.0,58.0,1425887360,147.674,38.7,15308.712,4.34,,10.641,76.91,0.761,East Asia
CHN,2023-05-21,China,Asia,4437.0,71.0,1425887360,147.674,38.7,15308.712,4.34,,10.641,76.91,0.761,East Asia
CHN,2023-05-28,China,Asia,6466.0,91.0,1425887360,147.674,38.7,15308.712,4.34,,10.641,76.91,0.761,East Asia
CHN,2023-06-04,China,Asia,5030.0,1.0,1425887360,147.674,38.7,15308.712,4.34,,10.641,76.91,0.761,East Asia
CHN,2023-06-11,China,Asia,6956.0,154.0,1425887360,147.674,38.7,15308.712,4.34,,10.641,76.91,0.761,East Asia
CHN,2023-06-18,China,Asia,4555.0,0.0,1425887360,147.674,38.7,15308.712,4.34,,10.641,76.91,0.761,East Asia
CHN,2023-06-25,China,Asia,2437.0,75.0,1425887360,147.674,38.7,15308.712,4.34,,10.641,76.91,0.761,East Asia
CHN,2023-07-02,China,Asia,3878.0,25.0,1425887360,147.674,38.7,15308.712,4.34,,10.641,76.91,0.761,East Asia
CHN,2023-07-09,China,Asia,2733.0,25.0,1425887360,147.674,38.7,15308.712,4.34,,10.641,76.91,0.761,East Asia
CHN,2023-07-16,China,Asia,2666.0,21.0,1425887360,147.674,38.7,15308.712,4.34,,10.641,76.91,0.761,East Asia
CHN,2023-07-23,China,Asia,2445.0,0.0,1425887360,147.674,38.7,15308.712,4.34,,10.641,76.91,0.761,East Asia
CHN,2023-07-30,China,Asia,2541.0,27.0,1425887360,147.674,38.7,15308.712,4.34,,10.641,76.91,0.761,East Asia
CHN,2023-08-06,China,Asia,1954.0,84.0,1425887360,147.674,38.7,15308.712,4.34,,10.641,76.91,0.761,East Asia
CHN,2023-08-13,China,Asia,964.0,24.0,1425887360,147.674,38.7,15308.712,4.34,,10.641,76.91,0.761,East Asia
CHN,2023-08-20,China,Asia,1463.0,0.0,1425887360,147.674,38.7,15308.712,4.34,,10.641,76.91,0.761,East Asia
CHN,2023-08-27,China,Asia,1587.0,0.0,1425887360,147.674,38.7,15308.712,4.34,,10.641,76.91,0.761,East Asia
CHN,2023-09-03,China,Asia,1647.0,8.0,1425887360,147.674,38.7,15308.712,4.34,,10.641,76.91,0.761,East Asia
CHN,2023-09-10,China,Asia,1527.0,23.0,1425887360,147.674,38.7,15308.712,4.34,,10.641,76.91,0.761,East Asia
CHN,2023-09-17,China,Asia,1025.0,12.0,1425887360,147.674,38.7,15308.712,4.34,,10.641,76.91,0.761,East Asia
CHN,2023-09-24,China,Asia,1152.0,8.0,1425887360,147.674,38.7,15308.712,4.34,,10.641,76.91,0.761,East Asia
CHN,2023-10-01,China,Asia,2551.0,0.0,1425887360,147.674,38.7,15308.712,4.34,,10.641,76.91,0.761,East Asia
CHN,2023-10-08,China,Asia,1555.0,75.0,1425887360,147.674,38.7,15308.712,4.34,,10.641,76.91,0.761,East Asia
CHN,2023-10-15,China,Asia,1372.0,12.0,1425887360,147.674,38.7,15308.712,4.34,,10.641,76.91,0.761,East Asia
CHN,2023-10-22,China,Asia,1070.0,14.0,1425887360,147.674,38.7,15308.712,4.34,,10.641,76.91,0.761,East Asia
CHN,2023-10-29,China,Asia,805.0,12.0,1425887360,147.674,38.7,15308.712,4.34,,10.641,76.91,0.761,East Asia
CHN,2023-11-05,China,Asia,636.0,32.0,1425887360,147.674,38.7,15308.712,4.34,,10.641,76.91,0.761,East Asia
CHN,2023-11-12,China,Asia,559.0,6.0,1425887360,147.674,38.7,15308.712,4.34,,10.641,76.91,0.761,East Asia
CHN,2023-11-19,China,Asia,467.0,1.0,1425887360,147.674,38.7,15308.712,4.34,,10.641,76.91,0.761,East Asia
CHN,2023-11-26,China,Asia,390.0,3.0,1425887360,147.674,38.7,15308.712,4.34,,10.641,76.91,0.761,East Asia
CHN,2023-12-03,China,Asia,420.0,9.0,1425887360,147.674,38.7,15308.712,4.34,,10.641,76.91,0.761,East Asia
CHN,2023-12-10,China,Asia,397.0,2.0,1425887360,147.674,38.7,15308.712,4.34,,10.641,76.91,0.761,East Asia
CHN,2023-12-17,China,Asia,395.0,0.0,1425887360,147.674,38.7,15308.712,4.34,,10.641,76.91,0.761,East Asia
CHN,2023-12-24,China,Asia,505.0,1.0,1425887360,147.674,38.7,15308.712,4.34,,10.641,76.91,0.761,East Asia
CHN,2023-12-31,China,Asia,585.0,4.0,1425887360,147.674,38.7,15308.712,4.34,,10.641,76.91,0.761,East Asia
CHN,2024-01-07,China,Asia,1029.0,15.0,1425887360,147.674,38.7,15308.712,4.34,,10.641,76.91,0.761,East Asia
CHN,2024-01-14,China,Asia,1352.0,8.0,1425887360,147.674,38.7,15308.712,4.34,,10.641,76.91,0.761,East Asia
CHN,2024-01-21,China,Asia,1315.0,5.0,1425887360,147.674,38.7,15308.712,4.34,,10.641,76.91,0.761,East Asia
CHN,2024-01-28,China,Asia,1331.0,12.0,1425887360,147.674,38.7,15308.712,4.34,,10.641,76.91,0.761,East Asia
CHN,2024-02-04,China,Asia,1495.0,0.0,1425887360,147.674,38.7,15308.712,4.34,,10.641,76.91,0.761,East Asia
COL,2020-03-08,Colombia,South America,1.0,0.0,51874028,44.223,32.2,13254.949,1.71,,7.646,77.29,0.767,South America
COL,2020-03-15,Colombia,South America,15.0,0.0,51874028,44.223,32.2,13254.949,1.71,,7.646,77.29,0.767,South America
COL,2020-03-22,Colombia,South America,180.0,0.0,51874028,44.223,32.2,13254.949,1.71,,7.646,77.29,0.767,South America
COL,2020-03-29,Colombia,South America,527.0,6.0,51874028,44.223,32.2,13254.949,1.71,,7.646,77.29,0.767,South America
COL,2020-04-05,Colombia,South America,544.0,19.0,51874028,44.223,32.2,13254.949,1.71,,7.646,77.29,0.767,South America
COL,2020-04-12,Colombia,South America,1206.0,55.0,51874028,44.223,32.2,13254.949,1.71,,7.646,77.29,0.767,South America
COL,2020-04-19,Colombia,South America,966.0,73.0,51874028,44.223,32.2,13254.949,1.71,,7.646,77.29,0.767,South America
COL,2020-04-26,Colombia,South America,1442.0,72.0,51874028,44.223,32.2,13254.949,1.71,,7.646,77.29,0.767,South America
COL,2020-05-03,Colombia,South America,2125.0,89.0,51874028,44.223,32.2,13254.949,1.71,,7.646,77.29,0.767,South America
COL,2020-05-10,Colombia,South America,3045.0,114.0,51874028,44.223,32.2,13254.949,1.71,,7.646,77.29,0.767,South America
COL,2020-05-17,Colombia,South America,4165.0,118.0,51874028,44.223,32.2,13254.949,1.71,,7.646,77.29,0.767,South America
COL,2020-05-24,Colombia,South America,4915.0,136.0,51874028,44.223,32.2,13254.949,1.71,,7.646,77.29,0.767,South America
COL,2020-05-31,Colombia,South America,7557.0,171.0,51874028,44.223,32.2,13254.949,1.71,,7.646,77.29,0.767,South America
COL,2020-06-07,Colombia,South America,9947.0,292.0,51874028,44.223,32.2,13254.949,1.71,,7.646,77.29,0.767,South America
COL,2020-06-14,Colombia,South America,10223.0,400.0,51874028,44.223,32.2,13254.949,1.71,,7.646,77.29,0.767,South America
COL,2020-06-21,Colombia,South America,16418.0,500.0,51874028,44.223,32.2,13254.949,1.71,,7.646,77.29,0.767,South America
COL,2020-06-28,Colombia,South America,21166.0,766.0,51874028,44.223,32.2,13254.949,1.71,,7.646,77.29,0.767,South America
