originalid,year,weeksworked
5086,2019,52
5086,2020,52
5086,2021,52
5087,2017,
5087,2018,
5087,2019,
5087,2020,
5087,2021,
5088,2017,52
5088,2018,52
5088,2019,52
5088,2020,52
5088,2021,52
5089,2017,52
5089,2018,18
5089,2019,13
5089,2020,52
5089,2021,52
5090,2017,
5090,2018,
5090,2019,
5090,2020,
5090,2021,
5091,2017,52
5091,2018,52
5091,2019,52
5091,2020,52
5091,2021,52
5092,2017,51
5092,2018,
5092,2019,
5092,2020,
5092,2021,
5093,2017,52
5093,2018,52
5093,2019,52
5093,2020,52
5093,2021,52
5094,2017,52
5094,2018,52
5094,2019,52
5094,2020,47
5094,2021,52
5095,2017,0
5095,2018,0
5095,2019,0
5095,2020,0
5095,2021,0
5096,2017,52
5096,2018,52
5096,2019,52
5096,2020,31
5096,2021,46
5097,2017,
5097,2018,
5097,2019,
5097,2020,
5097,2021,
5098,2017,52
5098,2018,52
5098,2019,52
5098,2020,52
5098,2021,43
5099,2017,
5099,2018,
5099,2019,
5099,2020,
5099,2021,
5100,2017,0
5100,2018,0
5100,2019,0
5100,2020,45
5100,2021,43
5101,2017,
5101,2018,
5101,2019,
5101,2020,
5101,2021,
5102,2017,51
5102,2018,37
5102,2019,52
5102,2020,52
5102,2021,41
5103,2017,52
5103,2018,52
5103,2019,52
5103,2020,52
5103,2021,52
5104,2017,0
5104,2018,0
5104,2019,30
5104,2020,0
5104,2021,0
5105,2017,12
5105,2018,21
5105,2019,0
5105,2020,0
5105,2021,0
5106,2017,52
5106,2018,52
5106,2019,52
5106,2020,52
5106,2021,47
5107,2017,
5107,2018,
5107,2019,
5107,2020,
5107,2021,
5108,2017,52
5108,2018,27
5108,2019,
5108,2020,
5108,2021,
5109,2017,51
5109,2018,51
5109,2019,52
5109,2020,52
5109,2021,41
5110,2017,52
5110,2018,52
5110,2019,52
5110,2020,52
5110,2021,52
5111,2017,52
5111,2018,52
5111,2019,52
5111,2020,52
5111,2021,52
5112,2017,
5112,2018,
5112,2019,
5112,2020,
5112,2021,
5113,2017,34
5113,2018,52
5113,2019,36
5113,2020,15
5113,2021,22
5114,2017,52
5114,2018,52
5114,2019,52
5114,2020,52
5114,2021,52
5115,2017,52
5115,2018,52
5115,2019,52
5115,2020,52
5115,2021,39
5116,2017,52
5116,2018,52
5116,2019,52
5116,2020,52
5116,2021,51
5117,2017,52
5117,2018,52
5117,2019,52
5117,2020,52
5117,2021,47
5118,2017,52
5118,2018,52
5118,2019,52
5118,2020,52
5118,2021,52
5119,2017,
5119,2018,
5119,2019,
5119,2020,
5119,2021,
5120,2017,52
5120,2018,52
5120,2019,52
5120,2020,52
5120,2021,52
5121,2017,0
5121,2018,0
5121,2019,0
5121,2020,0
5121,2021,0
5122,2017,0
5122,2018,0
5122,2019,19
5122,2020,0
5122,2021,
5123,2017,0
5123,2018,10
5123,2019,7
5123,2020,52
5123,2021,52
5124,2017,5
5124,2018,52
5124,2019,52
5124,2020,52
5124,2021,41
5125,2017,0
5125,2018,0
5125,2019,0
5125,2020,0
5125,2021,0
5126,2017,37
5126,2018,52
5126,2019,52
5126,2020,52
5126,2021,42
5127,2017,52
5127,2018,52
5127,2019,52
5127,2020,52
5127,2021,45
5128,2017,9
5128,2018,21
5128,2019,0
5128,2020,0
5128,2021,0
5129,2017,12
5129,2018,52
5129,2019,52
5129,2020,52
5129,2021,47
5130,2017,
5130,2018,
5130,2019,
5130,2020,
5130,2021,
5131,2017,52
5131,2018,52
5131,2019,52
5131,2020,51
5131,2021,52
5132,2017,
5132,2018,
5132,2019,
5132,2020,
5132,2021,
5133,2017,
5133,2018,
5133,2019,
5133,2020,
5133,2021,
5134,2017,45
5134,2018,11
5134,2019,52
5134,2020,52
5134,2021,42
5135,2017,52
5135,2018,52
5135,2019,44
5135,2020,
5135,2021,
5136,2017,52
5136,2018,52
5136,2019,52
5136,2020,52
5136,2021,52
5137,2017,52
5137,2018,52
5137,2019,52
5137,2020,52
5137,2021,45
5138,2017,0
5138,2018,15
5138,2019,0
5138,2020,26
5138,2021,41
5139,2017,0
5139,2018,0
5139,2019,0
5139,2020,0
5139,2021,21
5140,2017,52
5140,2018,52
5140,2019,52
5140,2020,52
5140,2021,51
5141,2017,32
5141,2018,0
5141,2019,0
5141,2020,0
5141,2021,0
5142,2017,52
5142,2018,52
5142,2019,52
5142,2020,52
5142,2021,47
5143,2017,35
5143,2018,0
5143,2019,52
5143,2020,52
5143,2021,49
5144,2017,52
5144,2018,52
5144,2019,52
5144,2020,52
5144,2021,45
5145,2017,52
5145,2018,52
5145,2019,52
5145,2020,52
5145,2021,42
5146,2017,52
5146,2018,52
5146,2019,52
5146,2020,52
5146,2021,52
5147,2017,
5147,2018,
5147,2019,
5147,2020,
5147,2021,
5148,2017,47
5148,2018,0
5148,2019,44
5148,2020,52
5148,2021,43
5149,2017,0
5149,2018,33
5149,2019,29
5149,2020,0
5149,2021,
5150,2017,52
5150,2018,52
5150,2019,52
5150,2020,52
5150,2021,40
5151,2017,0
5151,2018,0
5151,2019,27
5151,2020,52
5151,2021,52
5152,2017,
5152,2018,
5152,2019,
5152,2020,
5152,2021,
5153,2017,52
5153,2018,52
5153,2019,52
5153,2020,52
5153,2021,44
5154,2017,0
5154,2018,0
5154,2019,0
5154,2020,52
5154,2021,44
5155,2017,52
5155,2018,52
5155,2019,52
5155,2020,52
5155,2021,44
5156,2017,52
5156,2018,52
5156,2019,52
5156,2020,52
5156,2021,43
5157,2017,52
5157,2018,52
5157,2019,52
5157,2020,52
5157,2021,40
5158,2017,52
5158,2018,52
5158,2019,52
5158,2020,52
5158,2021,45
5159,2017,52
5159,2018,52
5159,2019,52
5159,2020,52
5159,2021,42
5160,2017,25
5160,2018,
5160,2019,
5160,2020,
5160,2021,
5161,2017,52
5161,2018,52
5161,2019,52
5161,2020,24
5161,2021,0
5162,2017,52
5162,2018,52
5162,2019,51
5162,2020,52
5162,2021,42
5163,2017,32
5163,2018,18
5163,2019,52
5163,2020,40
5163,2021,22
5164,2017,52
5164,2018,52
5164,2019,52
5164,2020,52
5164,2021,46
5165,2017,52
5165,2018,14
5165,2019,
5165,2020,
5165,2021,
5166,2017,52
5166,2018,52
5166,2019,52
5166,2020,52
5166,2021,43
5167,2017,43
5167,2018,51
5167,2019,42
5167,2020,44
5167,2021,39
5170,2017,52
5170,2018,52
5170,2019,52
5170,2020,52
5170,2021,52
5171,2017,
5171,2018,
5171,2019,
5171,2020,
5171,2021,
5172,2017,52
5172,2018,52
5172,2019,52
5172,2020,51
5172,2021,42
5173,2017,52
5173,2018,48
5173,2019,49
5173,2020,2
5173,2021,0
5174,2017,52
5174,2018,52
5174,2019,52
5174,2020,52
5174,2021,40
5175,2017,52
5175,2018,52
5175,2019,52
5175,2020,14
5175,2021,25
5176,2017,52
5176,2018,52
5176,2019,51
5176,2020,52
5176,2021,41
5177,2017,
5177,2018,
5177,2019,
5177,2020,
5177,2021,26
5178,2017,52
5178,2018,52
5178,2019,52
5178,2020,52
5178,2021,40
5179,2017,52
5179,2018,52
5179,2019,52
5179,2020,52
5179,2021,52
5180,2017,51
5180,2018,52
5180,2019,47
5180,2020,
5180,2021,
5181,2017,52
5181,2018,52
5181,2019,52
5181,2020,52
5181,2021,40
5182,2017,
5182,2018,
5182,2019,
5182,2020,
5182,2021,
5183,2017,52
5183,2018,35
5183,2019,0
5183,2020,0
5183,2021,0
5184,2017,52
5184,2018,51
5184,2019,52
5184,2020,52
5184,2021,41
5185,2017,0
5185,2018,0
5185,2019,18
5185,2020,52
5185,2021,18
5186,2017,52
5186,2018,11
5186,2019,
5186,2020,
5186,2021,
5187,2017,0
5187,2018,0
5187,2019,0
5187,2020,0
5187,2021,0
5188,2017,52
5188,2018,52
5188,2019,52
5188,2020,50
5188,2021,41
5189,2017,52
5189,2018,52
5189,2019,52
5189,2020,52
5189,2021,45
5190,2017,52
5190,2018,52
5190,2019,52
5190,2020,52
5190,2021,39
5191,2017,52
5191,2018,52
5191,2019,52
5191,2020,44
5191,2021,7
5192,2017,52
5192,2018,52
5192,2019,52
5192,2020,52
5192,2021,41
5193,2017,52
5193,2018,52
5193,2019,52
5193,2020,52
5193,2021,41
5194,2017,52
5194,2018,52
5194,2019,52
5194,2020,52
5194,2021,47
5195,2017,52
5195,2018,52
5195,2019,52
5195,2020,52
5195,2021,52
5196,2017,52
5196,2018,52
5196,2019,52
5196,2020,52
5196,2021,48
5197,2017,52
5197,2018,52
5197,2019,52
5197,2020,52
5197,2021,43
5198,2017,52
5198,2018,52
5198,2019,52
5198,2020,52
5198,2021,48
5199,2017,52
5199,2018,52
5199,2019,52
5199,2020,52
5199,2021,52
5200,2017,
5200,2018,
5200,2019,
5200,2020,
5200,2021,
5201,2017,52
5201,2018,52
5201,2019,52
5201,2020,52
5201,2021,52
5202,2017,0
5202,2018,0
5202,2019,0
5202,2020,0
5202,2021,0
5203,2017,52
5203,2018,51
5203,2019,52
5203,2020,52
5203,2021,52
5204,2017,52
5204,2018,52
5204,2019,45
5204,2020,46
5204,2021,52
5205,2017,7
5205,2018,52
5205,2019,52
5205,2020,52
5205,2021,43
5206,2017,52
5206,2018,52
5206,2019,52
5206,2020,52
5206,2021,44
5207,2017,40
5207,2018,52
5207,2019,52
5207,2020,29
5207,2021,20
5208,2017,52
5208,2018,48
5208,2019,52
5208,2020,40
5208,2021,39
5209,2017,52
5209,2018,33
5209,2019,33
5209,2020,34
5209,2021,31
5210,2017,52
5210,2018,52
5210,2019,52
5210,2020,52
5210,2021,52
5211,2017,52
5211,2018,52
5211,2019,52
5211,2020,52
5211,2021,52
5212,2017,17
5212,2018,52
5212,2019,52
5212,2020,52
5212,2021,52
5213,2017,52
5213,2018,52
5213,2019,52
5213,2020,52
5213,2021,46
5214,2017,0
5214,2018,38
5214,2019,52
5214,2020,44
5214,2021,33
5215,2017,52
5215,2018,52
5215,2019,52
5215,2020,
5215,2021,
5216,2017,52
5216,2018,52
5216,2019,52
5216,2020,52
5216,2021,51
5217,2017,0
5217,2018,19
5217,2019,49
5217,2020,25
5217,2021,0
5218,2017,52
5218,2018,52
5218,2019,52
5218,2020,52
5218,2021,52
5219,2017,52
5219,2018,52
5219,2019,52
5219,2020,52
5219,2021,43
5220,2017,52
5220,2018,52
5220,2019,52
5220,2020,52
5220,2021,43
5221,2017,52
5221,2018,43
5221,2019,19
5221,2020,0
5221,2021,0
5222,2017,52
5222,2018,52
5222,2019,52
5222,2020,52
5222,2021,49
5223,2017,52
5223,2018,52
5223,2019,50
5223,2020,52
5223,2021,52
5224,2017,52
5224,2018,52
5224,2019,52
5224,2020,52
5224,2021,52
5225,2017,0
5225,2018,37
5225,2019,47
5225,2020,
5225,2021,
5226,2017,52
5226,2018,52
5226,2019,45
5226,2020,
5226,2021,
5227,2017,0
5227,2018,21
5227,2019,39
5227,2020,14
5227,2021,31
5228,2017,52
5228,2018,52
5228,2019,52
5228,2020,29
5228,2021,46
5229,2017,52
5229,2018,52
5229,2019,52
5229,2020,52
5229,2021,48
5230,2017,52
5230,2018,52
5230,2019,52
5230,2020,52
5230,2021,52
5231,2017,52
5231,2018,51
5231,2019,52
5231,2020,40
5231,2021,42
5232,2017,14
5232,2018,52
5232,2019,52
5232,2020,40
5232,2021,0
5233,2017,
5233,2018,
5233,2019,
5233,2020,0
5233,2021,0
5234,2017,52
5234,2018,52
5234,2019,52
5234,2020,20
5234,2021,
5235,2017,52
5235,2018,52
5235,2019,52
5235,2020,52
5235,2021,38
5236,2017,0
5236,2018,0
5236,2019,0
5236,2020,0
5236,2021,0
5237,2017,39
5237,2018,52
5237,2019,52
5237,2020,52
5237,2021,35
5238,2017,52
5238,2018,52
5238,2019,52
5238,2020,52
5238,2021,23
5239,2017,52
5239,2018,52
5239,2019,52
5239,2020,52
5239,2021,51
5240,2017,52
5240,2018,52
5240,2019,52
5240,2020,20
5240,2021,
5241,2017,52
5241,2018,52
5241,2019,52
5241,2020,52
5241,2021,45
5242,2017,
5242,2018,
5242,2019,
5242,2020,
5242,2021,
5243,2017,0
5243,2018,0
5243,2019,0
5243,2020,0
5243,2021,0
5244,2017,50
5244,2018,40
5244,2019,47
5244,2020,
5244,2021,
5245,2017,48
5245,2018,41
5245,2019,52
5245,2020,52
5245,2021,50
5246,2017,52
5246,2018,52
5246,2019,52
5246,2020,52
5246,2021,52
5247,2017,52
5247,2018,52
5247,2019,21
5247,2020,52
5247,2021,42
5248,2017,52
5248,2018,52
5248,2019,52
5248,2020,52
5248,2021,46
5249,2017,52
5249,2018,52
5249,2019,52
5249,2020,52
5249,2021,38
5250,2017,
5250,2018,
5250,2019,
5250,2020,
5250,2021,
5251,2017,0
5251,2018,21
5251,2019,1
5251,2020,23
5251,2021,10
5252,2017,52
5252,2018,52
5252,2019,52
5252,2020,44
5252,2021,38
5253,2017,
5253,2018,
5253,2019,
5253,2020,
5253,2021,
5254,2017,
5254,2018,
5254,2019,
5254,2020,
5254,2021,
5255,2017,0
5255,2018,0
5255,2019,0
5255,2020,0
5255,2021,0
5256,2017,23
5256,2018,39
5256,2019,36
5256,2020,29
5256,2021,0
5257,2017,15
5257,2018,26
5257,2019,52
5257,2020,5
5257,2021,0
5258,2017,52
5258,2018,52
5258,2019,52
5258,2020,51
5258,2021,38
5259,2017,
5259,2018,
5259,2019,
5259,2020,
5259,2021,
5260,2017,52
5260,2018,52
5260,2019,52
5260,2020,8
5260,2021,
5261,2017,0
5261,2018,0
5261,2019,10
5261,2020,52
5261,2021,52
5262,2017,34
5262,2018,20
5262,2019,51
5262,2020,49
5262,2021,38
5263,2017,0
5263,2018,0
5263,2019,0
5263,2020,0
5263,2021,0
5264,2017,38
5264,2018,20
5264,2019,52
5264,2020,52
5264,2021,50
5265,2017,52
5265,2018,52
5265,2019,52
5265,2020,52
5265,2021,41
5266,2017,52
5266,2018,52
5266,2019,52
5266,2020,40
5266,2021,38
5267,2017,52
5267,2018,52
5267,2019,52
5267,2020,52
5267,2021,52
5268,2017,
5268,2018,
5268,2019,
5268,2020,
5268,2021,
5269,2017,52
5269,2018,41
5269,2019,41
5269,2020,52
5269,2021,40
5270,2017,39
5270,2018,52
5270,2019,52
5270,2020,52
5270,2021,45
5271,2017,52
5271,2018,52
5271,2019,52
5271,2020,52
5271,2021,52
5272,2017,52
5272,2018,52
5272,2019,52
5272,2020,52
5272,2021,49
5273,2017,52
5273,2018,38
5273,2019,52
5273,2020,52
5273,2021,41
5274,2017,
5274,2018,
5274,2019,
5274,2020,
5274,2021,
5275,2017,52
5275,2018,52
5275,2019,52
5275,2020,52
5275,2021,52
5276,2017,0
5276,2018,0
5276,2019,0
5276,2020,0
5276,2021,0
5277,2017,52
5277,2018,51
5277,2019,52
5277,2020,49
5277,2021,43
5278,2017,
5278,2018,
5278,2019,
5278,2020,
5278,2021,
5279,2017,52
5279,2018,52
5279,2019,52
5279,2020,52
5279,2021,52
5280,2017,52
5280,2018,52
5280,2019,52
5280,2020,52
5280,2021,47
5281,2017,52
5281,2018,52
5281,2019,52
5281,2020,52
5281,2021,52
5282,2017,52
5282,2018,52
5282,2019,52
5282,2020,52
5282,2021,52
5283,2017,
5283,2018,
5283,2019,
5283,2020,
5283,2021,
5284,2017,
5284,2018,
5284,2019,
5284,2020,
5284,2021,
5285,2017,0
5285,2018,0
5285,2019,24
5285,2020,35
5285,2021,0
5286,2017,0
5286,2018,0
5286,2019,51
5286,2020,52
5286,2021,52
5287,2017,
5287,2018,
5287,2019,
5287,2020,
5287,2021,
5288,2017,52
5288,2018,52
5288,2019,52
5288,2020,52
5288,2021,51
5289,2017,52
5289,2018,52
5289,2019,51
5289,2020,52
5289,2021,40
5290,2017,52
5290,2018,52
5290,2019,47
5290,2020,
5290,2021,
5291,2017,52
5291,2018,52
5291,2019,52
5291,2020,52
5291,2021,49
5292,2017,52
5292,2018,52
5292,2019,52
5292,2020,52
5292,2021,47
5293,2017,0
5293,2018,0
5293,2019,0
5293,2020,0
5293,2021,0
5294,2017,18
5294,2018,48
5294,2019,0
5294,2020,12
5294,2021,43
5295,2017,52
5295,2018,52
5295,2019,52
5295,2020,52
5295,2021,41
5296,2017,
5296,2018,
5296,2019,
5296,2020,
5296,2021,
5297,2017,41
5297,2018,0
5297,2019,0
5297,2020,43
5297,2021,51
5298,2017,52
5298,2018,16
5298,2019,52
5298,2020,51
5298,2021,45
5299,2017,
5299,2018,0
5299,2019,52
5299,2020,31
5299,2021,0
5300,2017,
5300,2018,
5300,2019,
5300,2020,
5300,2021,
5301,2017,52
5301,2018,52
5301,2019,52
5301,2020,52
5301,2021,40
5302,2017,52
5302,2018,52
5302,2019,52
5302,2020,52
5302,2021,40
5303,2017,52
5303,2018,52
5303,2019,52
5303,2020,52
5303,2021,23
5304,2017,30
5304,2018,52
5304,2019,50
5304,2020,
5304,2021,
5305,2017,52
5305,2018,52
5305,2019,52
5305,2020,11
5305,2021,0
5306,2017,52
5306,2018,52
5306,2019,52
5306,2020,52
5306,2021,42
5307,2017,0
5307,2018,0
5307,2019,52
5307,2020,12
5307,2021,
5308,2017,0
5308,2018,0
5308,2019,0
5308,2020,
5308,2021,
5309,2017,43
5309,2018,52
5309,2019,31
5309,2020,52
5309,2021,52
5310,2017,52
5310,2018,52
5310,2019,52
5310,2020,52
5310,2021,41
5311,2017,0
5311,2018,0
5311,2019,0
5311,2020,0
5311,2021,0
5312,2017,52
5312,2018,20
5312,2019,44
5312,2020,52
5312,2021,43
5313,2017,52
5313,2018,52
5313,2019,52
5313,2020,52
5313,2021,52
5314,2017,52
5314,2018,52
5314,2019,52
5314,2020,52
5314,2021,39
5315,2017,52
5315,2018,34
5315,2019,0
5315,2020,
5315,2021,
5316,2017,52
5316,2018,52
5316,2019,52
5316,2020,52
5316,2021,52
5317,2017,52
5317,2018,52
5317,2019,52
5317,2020,52
5317,2021,44
5318,2017,52
5318,2018,52
5318,2019,52
5318,2020,52
5318,2021,52
5319,2017,52
5319,2018,52
5319,2019,52
5319,2020,52
5319,2021,44
5320,2017,0
5320,2018,0
5320,2019,0
5320,2020,0
5320,2021,0
5321,2017,52
5321,2018,20
5321,2019,47
5321,2020,52
5321,2021,46
5322,2017,52
5322,2018,52
5322,2019,52
5322,2020,3
5322,2021,
5323,2017,52
5323,2018,52
5323,2019,47
5323,2020,
5323,2021,
5324,2017,52
5324,2018,34
5324,2019,
5324,2020,
5324,2021,
5325,2017,
5325,2018,
5325,2019,
5325,2020,
5325,2021,
5326,2017,9
5326,2018,50
5326,2019,52
5326,2020,52
5326,2021,52
5327,2017,52
5327,2018,16
5327,2019,
5327,2020,
5327,2021,
5328,2017,0
5328,2018,0
5328,2019,0
5328,2020,0
5328,2021,0
5329,2017,52
5329,2018,52
5329,2019,52
5329,2020,52
5329,2021,42
5330,2017,52
5330,2018,52
5330,2019,52
5330,2020,51
5330,2021,50
5331,2017,51
5331,2018,50
5331,2019,52
5331,2020,52
5331,2021,41
5332,2017,52
5332,2018,32
5332,2019,52
5332,2020,9
5332,2021,32
5333,2017,51
5333,2018,46
5333,2019,43
5333,2020,11
5333,2021,
5334,2017,49
5334,2018,52
5334,2019,52
5334,2020,49
5334,2021,52
5335,2017,
5335,2018,
5335,2019,
5335,2020,
5335,2021,
5336,2017,52
5336,2018,52
5336,2019,52
5336,2020,52
5336,2021,52
5337,2017,52
5337,2018,52
5337,2019,52
5337,2020,52
5337,2021,52
5338,2017,44
5338,2018,44
5338,2019,44
5338,2020,52
5338,2021,44
5339,2017,52
5339,2018,52
5339,2019,52
5339,2020,5
5339,2021,
5340,2017,0
5340,2018,0
5340,2019,0
5340,2020,0
5340,2021,0
5341,2017,
5341,2018,
5341,2019,
5341,2020,
5341,2021,
5342,2017,52
5342,2018,52
5342,2019,52
5342,2020,52
5342,2021,44
5343,2017,52
5343,2018,52
5343,2019,52
5343,2020,52
5343,2021,44
5344,2017,
5344,2018,
5344,2019,
5344,2020,
5344,2021,
5345,2017,52
5345,2018,52
5345,2019,52
5345,2020,52
5345,2021,45
5346,2017,52
5346,2018,52
5346,2019,52
5346,2020,52
5346,2021,46
5347,2017,52
5347,2018,52
5347,2019,52
5347,2020,52
5347,2021,46
5348,2017,44
5348,2018,16
5348,2019,
5348,2020,
5348,2021,
5349,2017,52
5349,2018,52
5349,2019,52
5349,2020,42
5349,2021,39
5350,2017,52
5350,2018,52
5350,2019,52
5350,2020,52
5350,2021,47
5351,2017,52
5351,2018,24
5351,2019,
5351,2020,
5351,2021,
5352,2017,52
5352,2018,52
5352,2019,52
5352,2020,52
5352,2021,44
5353,2017,49
5353,2018,48
5353,2019,51
5353,2020,51
5353,2021,46
5354,2017,52
5354,2018,47
5354,2019,49
5354,2020,51
5354,2021,19
5355,2017,52
5355,2018,44
5355,2019,52
5355,2020,52
5355,2021,46
5356,2017,52
5356,2018,52
5356,2019,52
5356,2020,52
5356,2021,51
5357,2017,52
5357,2018,52
5357,2019,52
5357,2020,
5357,2021,
5358,2017,0
5358,2018,0
5358,2019,0
5358,2020,0
5358,2021,0
5359,2017,32
5359,2018,33
5359,2019,52
5359,2020,52
5359,2021,46
5360,2017,
5360,2018,
5360,2019,
5360,2020,
5360,2021,
5361,2017,52
5361,2018,20
5361,2019,25
5361,2020,52
5361,2021,52
5362,2017,
5362,2018,
5362,2019,
5362,2020,
5362,2021,
5363,2017,49
5363,2018,52
5363,2019,52
5363,2020,48
5363,2021,40
5364,2017,0
5364,2018,0
5364,2019,0
5364,2020,0
5364,2021,0
5365,2017,
5365,2018,
5365,2019,
5365,2020,
5365,2021,
5366,2017,41
5366,2018,10
5366,2019,
5366,2020,
5366,2021,
5367,2017,0
5367,2018,0
5367,2019,0
5367,2020,0
5367,2021,0
5368,2017,0
5368,2018,41
5368,2019,51
5368,2020,51
5368,2021,45
5369,2017,52
5369,2018,52
5369,2019,52
5369,2020,52
5369,2021,40
5370,2017,
5370,2018,
5370,2019,
5370,2020,
5370,2021,
5371,2017,51
5371,2018,52
5371,2019,52
5371,2020,52
5371,2021,46
5372,2017,
5372,2018,
5372,2019,
5372,2020,
5372,2021,
5373,2017,52
5373,2018,52
5373,2019,52
5373,2020,52
5373,2021,52
5374,2017,52
5374,2018,50
5374,2019,0
5374,2020,0
5374,2021,0
5375,2017,
5375,2018,
5375,2019,
5375,2020,
5375,2021,
5376,2017,46
5376,2018,1
5376,2019,46
5376,2020,11
5376,2021,40
5377,2017,
5377,2018,
5377,2019,
5377,2020,
5377,2021,
5378,2017,0
5378,2018,0
5378,2019,0
5378,2020,0
5378,2021,0
5379,2017,0
5379,2018,0
5379,2019,0
5379,2020,0
5379,2021,
5380,2017,52
5380,2018,52
5380,2019,52
5380,2020,52
5380,2021,41
5381,2017,52
5381,2018,52
5381,2019,52
5381,2020,52
5381,2021,52
5382,2017,52
5382,2018,52
5382,2019,52
5382,2020,52
5382,2021,52
5383,2017,46
5383,2018,52
5383,2019,52
5383,2020,52
5383,2021,50
5384,2017,
5384,2018,
5384,2019,
5384,2020,
5384,2021,
5385,2017,0
5385,2018,43
5385,2019,52
5385,2020,24
5385,2021,37
5386,2017,
5386,2018,
5386,2019,
5386,2020,
5386,2021,
5387,2017,51
5387,2018,52
5387,2019,52
5387,2020,40
5387,2021,44
5388,2017,52
5388,2018,52
5388,2019,52
5388,2020,52
5388,2021,48
5389,2017,52
5389,2018,52
5389,2019,47
5389,2020,
5389,2021,
5390,2017,43
5390,2018,52
5390,2019,52
5390,2020,52
5390,2021,47
5391,2017,52
5391,2018,52
5391,2019,52
5391,2020,52
5391,2021,52
5392,2017,52
5392,2018,52
5392,2019,52
5392,2020,52
5392,2021,50
5393,2017,0
5393,2018,0
5393,2019,0
5393,2020,0
5393,2021,0
5394,2017,52
5394,2018,37
5394,2019,36
5394,2020,52
5394,2021,42
5395,2017,
5395,2018,
5395,2019,
5395,2020,
5395,2021,
5396,2017,52
5396,2018,52
5396,2019,52
5396,2020,52
5396,2021,52
5397,2017,52
5397,2018,52
5397,2019,52
5397,2020,52
5397,2021,52
5398,2017,
5398,2018,
5398,2019,
5398,2020,
5398,2021,
5399,2017,21
5399,2018,52
5399,2019,52
5399,2020,52
5399,2021,40
5400,2017,
5400,2018,
5400,2019,
5400,2020,
5400,2021,
5401,2017,52
5401,2018,52
5401,2019,52
5401,2020,52
5401,2021,51
5402,2017,36
5402,2018,52
5402,2019,52
5402,2020,46
5402,2021,45
5403,2017,52
5403,2018,51
5403,2019,52
5403,2020,52
5403,2021,52
5404,2017,52
5404,2018,52
5404,2019,52
5404,2020,52
5404,2021,40
5405,2017,52
5405,2018,52
5405,2019,52
5405,2020,52
5405,2021,48
5406,2017,
5406,2018,
5406,2019,
5406,2020,
5406,2021,
5407,2017,52
5407,2018,52
5407,2019,52
5407,2020,52
5407,2021,52
5408,2017,52
5408,2018,52
5408,2019,52
5408,2020,52
5408,2021,44
5409,2017,51
5409,2018,46
5409,2019,24
5409,2020,0
5409,2021,0
5410,2017,52
5410,2018,52
5410,2019,52
5410,2020,52
5410,2021,47
5411,2017,52
5411,2018,52
5411,2019,52
5411,2020,52
5411,2021,48
5412,2017,12
5412,2018,0
5412,2019,0
5412,2020,0
5412,2021,0
5413,2017,34
5413,2018,28
5413,2019,37
5413,2020,41
5413,2021,34
5414,2017,
5414,2018,
5414,2019,
5414,2020,
5414,2021,
5415,2017,33
5415,2018,40
5415,2019,51
5415,2020,52
5415,2021,52
5416,2017,
5416,2018,
5416,2019,
5416,2020,
5416,2021,
5417,2017,52
5417,2018,52
5417,2019,52
5417,2020,44
5417,2021,39
5418,2017,52
5418,2018,52
5418,2019,52
5418,2020,52
5418,2021,46
5419,2017,52
5419,2018,16
5419,2019,
5419,2020,
5419,2021,
5420,2017,
5420,2018,
5420,2019,
5420,2020,
5420,2021,
5421,2017,0
5421,2018,14
5421,2019,38
5421,2020,52
5421,2021,38
5422,2017,21
5422,2018,33
5422,2019,35
5422,2020,52
5422,2021,49
5423,2017,52
5423,2018,24
5423,2019,
5423,2020,
5423,2021,
5424,2017,0
5424,2018,3
5424,2019,52
5424,2020,12
5424,2021,0
5425,2017,52
5425,2018,52
5425,2019,40
5425,2020,52
5425,2021,41
5426,2017,52
5426,2018,52
5426,2019,52
5426,2020,1
5426,2021,
5427,2017,0
5427,2018,24
5427,2019,52
5427,2020,52
5427,2021,39
5428,2017,0
5428,2018,0
5428,2019,0
5428,2020,0
5428,2021,0
5429,2017,52
5429,2018,52
5429,2019,34
5429,2020,0
5429,2021,0
5430,2017,
5430,2018,
5430,2019,
5430,2020,
5430,2021,
5431,2017,
5431,2018,
5431,2019,
5431,2020,
5431,2021,
5432,2017,52
5432,2018,9
5432,2019,10
5432,2020,52
5432,2021,50
5433,2017,50
5433,2018,52
5433,2019,52
5433,2020,52
5433,2021,52
5434,2017,52
5434,2018,52
5434,2019,52
5434,2020,52
5434,2021,48
5435,2017,10
5435,2018,48
5435,2019,33
5435,2020,0
5435,2021,11
5436,2017,47
5436,2018,52
5436,2019,51
5436,2020,11
5436,2021,46
5437,2017,52
5437,2018,52
5437,2019,52
5437,2020,52
5437,2021,47
5438,2017,52
5438,2018,52
5438,2019,52
5438,2020,52
5438,2021,40
5439,2017,52
5439,2018,52
5439,2019,52
5439,2020,52
5439,2021,49
5440,2017,49
5440,2018,48
5440,2019,50
5440,2020,47
5440,2021,40
5441,2017,52
5441,2018,52
5441,2019,52
5441,2020,52
5441,2021,52
5442,2017,52
5442,2018,52
5442,2019,52
5442,2020,52
5442,2021,52
5443,2017,52
5443,2018,52
5443,2019,52
5443,2020,52
5443,2021,42
5444,2017,52
5444,2018,52
5444,2019,52
5444,2020,52
5444,2021,43
5445,2017,
5445,2018,
5445,2019,
5445,2020,
5445,2021,
5446,2017,0
5446,2018,
5446,2019,
