locationid,year,month,temperature,latitude,longitude,elevation,station,countryid,country,latabs
IN005171200,2023,4,30.37,21.2,72.833,12.0,SURAT,IN,India,21.2
IN006011400,2023,4,26.14,30.733,76.883,347.0,CHANDIGARHIAFB,IN,India,30.733
IN006012800,2023,4,26.59,30.383,76.767,272.0,AMBALA,IN,India,30.383
IN006031000,2023,4,27.58,29.167,75.733,221.0,HISSAR,IN,India,29.167
IN007101600,2023,4,15.8,31.1,77.167,2202.0,SHIMLA,IN,India,31.1
IN008010200,2023,4,13.55,34.083,74.833,1587.0,SRINAGAR,IN,India,34.083
IN009010100,2023,4,28.3,12.967,77.583,921.0,BANGALORE,IN,India,12.967
IN009012800,2023,4,,12.95,77.633,897.0,BANGALORE_HINDUSTAN,IN,India,12.95
IN009021000,2023,4,27.35,15.85,74.617,747.0,BELGAUM_SAMBRA,IN,India,15.85
IN009070100,2023,4,32.09,14.233,76.433,733.0,CHITRADURGA,IN,India,14.233
IN009090300,2023,4,29.6,15.417,75.633,650.0,GADAG,IN,India,15.417
IN009120400,2023,4,,14.283,74.45,9.0,HONAVAR,IN,India,14.283
IN009130300,2023,4,29.6,12.917,74.883,102.0,MANGALORE_BAJPE,IN,India,12.917
IN010050700,2023,4,31.6,11.25,75.783,5.0,KOZHIKODE,IN,India,11.25
IN010100400,2023,4,30.2,8.483,76.95,64.0,THIRUVANANTHAPURAM,IN,India,8.483
IN010100700,2023,4,30.02,8.467,76.95,8.0,THIRUVANANTHAPURAM,IN,India,8.467
IN011020300,2023,4,28.75,19.083,82.033,553.0,JAGDALPUR,IN,India,19.083
IN011060800,2023,4,27.22,22.767,81.9,625.0,PENDRA_ROAD,IN,India,22.767
IN011140700,2023,4,28.77,24.65,77.317,478.0,GUNA,IN,India,24.65
IN011150300,2023,4,27.96,26.233,78.25,207.0,GWALIOR,IN,India,26.233
IN011170400,2023,4,28.8,22.717,75.8,567.0,INDORE,IN,India,22.717
IN011180800,2023,4,29.43,23.2,79.95,393.0,JABALPUR,IN,India,23.2
IN011291000,2023,4,30.31,21.217,81.667,294.0,RAIPUR,IN,India,21.217
IN011330900,2023,4,28.9,23.85,78.75,551.0,SAGAR,IN,India,23.85
IN011340100,2023,4,29.46,24.567,80.833,317.0,SATNA,IN,India,24.567
IN011351500,2023,4,28.9,23.283,77.35,523.0,BHOPAL_BAIRAGARH,IN,India,23.283
IN012020100,2023,4,30.65,20.7,77.033,282.0,AKOLA,IN,India,20.7
IN012041000,2023,4,28.57,19.85,75.4,579.0,AURANGABAD_CHIKALTH,IN,India,19.85
IN012070800,2023,4,30.1,19.117,72.85,14.0,BOMBAY_SANTACRUZ,IN,India,19.117
IN012141800,2023,4,29.3,21.1,79.05,310.0,NAGPUR_SONEGAON,IN,India,21.1
IN012190100,2023,4,27.95,18.533,73.85,559.0,POONA,IN,India,18.533
IN012201100,2023,4,28.74,16.983,73.333,67.0,RATNAGIRI,IN,India,16.983
IN012230300,2023,4,31.67,17.667,75.9,479.0,SHOLAPUR,IN,India,17.667
IN013010200,2023,4,25.02,24.667,93.9,774.0,IMPHAL,IN,India,24.667
IN014020800,2023,4,20.25,25.25,91.7333,1313.0,CHERRAPUNJI,IN,India,25.25
IN017010300,2023,4,29.23,21.517,86.933,20.0,BALASORE,IN,India,21.517
IN017111200,2023,4,31.2,20.25,85.833,46.0,BHUBANESWAR,IN,India,20.25
IN017121000,2023,4,,21.917,84.083,230.0,JHARSUGUDA,IN,India,21.917
IN018103100,2023,4,26.7,30.333,76.467,251.0,PATIALA,IN,India,30.333
IN019070100,2023,4,29.75,28.0,73.3,224.0,BIKANER,IN,India,28.0
IN019120700,2023,4,27.04,29.917,73.917,177.0,GANGANAGAR,IN,India,29.917
IN019131301,2023,4,29.04,26.817,75.8,390.0,JAIPUR_SANGANER,IN,India,26.817
IN019140400,2023,4,30.48,26.9,70.917,231.0,JAISALMER,IN,India,26.9
IN019180500,2023,4,29.7,26.3,73.017,224.0,JODHPUR,IN,India,26.3
IN019191200,2023,4,30.25,25.15,75.85,274.0,KOTA_AERODROME,IN,India,25.15
IN019261900,2023,4,28.88,24.617,73.883,514.0,UDAIPUR_DABOK,IN,India,24.617
IN020020300,2023,4,30.37,11.767,79.767,12.0,CUDDALORE,IN,India,11.767
IN020031700,2023,4,29.78,11.033,77.05,399.0,COIMBATORE_PEELAMED,IN,India,11.033
IN020040900,2023,4,31.3,13.0,80.183,16.0,MADRAS_MINAMBAKKAM,IN,India,13.0
IN020100400,2023,4,29.95,9.267,79.3,11.0,PAMBAN,IN,India,9.267
IN020120700,2023,4,30.24,10.767,79.85,9.0,NAGAPPATTINAM,IN,India,10.767
IN020130700,2023,4,30.74,10.767,78.717,88.0,TIRUCHCHIRAPALLI,IN,India,10.767
IN021010100,2023,4,29.91,23.883,91.25,16.0,AGARTALA,IN,India,23.883
IN022021900,2023,4,27.35,28.583,77.2,216.0,NEW_DELHI_SAFDARJUN,IN,India,28.583
IN022023000,2023,4,28.23,28.567,77.117,233.0,NEW_DELHI_PALAM,IN,India,28.567
IN022030600,2023,4,29.35,15.483,73.817,60.0,GOA_PANJIM,IN,India,15.483
IN022043500,2023,4,29.67,10.917,79.833,7.0,KARAIKAL,IN,India,10.917
IN023101700,2023,4,26.87,28.367,79.4,169.0,BAREILLY,IN,India,28.367
IN023160900,2023,4,23.98,30.317,78.033,682.0,DEHRADUN,IN,India,30.317
IN023261300,2023,4,29.17,26.75,83.367,77.0,GORAKHPUR,IN,India,26.75
IN023351400,2023,4,28.38,26.75,80.883,128.0,LUCKNOW_AMAUSI,IN,India,26.75
IN023420800,2023,4,14.85,29.4667,79.65,2311.0,MUKTESWAR_KUMAON,IN,India,29.4667
IN023550300,2023,4,29.64,25.45,82.867,85.0,VARANASI_BABATPUR,IN,India,25.45
IN024140300,2023,4,31.65,22.533,88.333,6.0,CALCUTTA_ALIPORE,IN,India,22.533
IN024141500,2023,4,31.11,22.65,88.45,6.0,CALCUTTA_DUM_DUM,IN,India,22.65
IN025010100,2023,4,30.3,8.3,73.0,2.0,MINICOYOBSY,IN,India,8.3
IN099990101,2023,4,30.1,11.117,72.733,3.0,MO_AMINI,IN,India,11.117
IN099999901,2023,4,29.8,11.667,92.717,79.0,PORT_BLAIR,IN,India,11.667
INM00042071,2023,4,25.75,31.71,74.797,230.4,AMRITSAR,IN,India,31.71
IN001020700,2023,5,32.06,14.583,77.633,364.0,PBO_ANANTAPUR,IN,India,14.583
IN001050200,2023,5,31.0,16.95,82.233,8.0,KAKINADA,IN,India,16.95
IN001080500,2023,5,31.3,17.45,78.47,527.0,BEGUMPETOBSY,IN,India,17.45
IN001090500,2023,5,31.98,18.767,79.433,156.0,RAMGUNDAM,IN,India,18.767
IN001111200,2023,5,31.85,16.2,81.15,3.0,MACHILIPATNAM,IN,India,16.2
IN001111600,2023,5,32.23,16.533,80.8,24.0,VIJAYAWADA_GANNAVA,IN,India,16.533
IN001120100,2023,5,32.9,15.8,78.067,281.0,KURNOOL,IN,India,15.8
IN001160200,2023,5,33.22,14.45,79.983,20.0,NELLORE,IN,India,14.45
IN001190700,2023,5,30.02,18.333,84.133,6.0,KALINGAPATAM,IN,India,18.333
IN001200200,2023,5,30.34,17.717,83.233,3.0,VISHAKHAPATNAM,IN,India,17.717
IN003020100,2023,5,27.29,26.617,92.783,79.0,TEZPUR,IN,India,26.617
IN003041800,2023,5,27.9,26.1,91.583,54.0,GAUHATI,IN,India,26.1
IN003050401,2023,5,26.65,27.233,94.117,102.0,NORTH_LAKHIMPUR,IN,India,27.233
IN003050500,2023,5,24.85,27.483,95.017,111.0,DIBRUGARH_MOHANBAR,IN,India,27.483
IN004011500,2023,5,31.31,25.233,86.95,49.0,BHAGALPUR,IN,India,25.233
IN004051800,2023,5,31.03,24.75,84.95,116.0,GAYA,IN,India,24.75
IN004091000,2023,5,33.09,24.05,84.067,221.0,DALTONGANJ,IN,India,24.05
IN004102500,2023,5,32.23,25.6,85.1,60.0,PATNA,IN,India,25.6
IN004122600,2023,5,30.07,23.317,85.317,652.0,MO_RANCHI,IN,India,23.317
IN005010600,2023,5,33.8,23.067,72.633,55.0,AHMADABAD,IN,India,23.067
IN005090100,2023,5,29.8,22.3667,69.0833,10.0,DWARKA,IN,India,22.3667
IN005100100,2023,5,30.4,20.9,70.367,8.0,VERAVAL,IN,India,20.9
IN005120501,2023,5,31.38,23.25,69.667,80.0,BHUJ_RUDRAMATA,IN,India,23.25
IN005150100,2023,5,33.35,22.3,70.783,138.0,RAJKOT,IN,India,22.3
IN005171200,2023,5,31.2,21.2,72.833,12.0,SURAT,IN,India,21.2
IN006011400,2023,5,28.15,30.733,76.883,347.0,CHANDIGARHIAFB,IN,India,30.733
IN006012800,2023,5,28.75,30.383,76.767,272.0,AMBALA,IN,India,30.383
IN006031000,2023,5,29.98,29.167,75.733,221.0,HISSAR,IN,India,29.167
IN007101600,2023,5,18.18,31.1,77.167,2202.0,SHIMLA,IN,India,31.1
IN008010200,2023,5,16.5,34.083,74.833,1587.0,SRINAGAR,IN,India,34.083
IN009010100,2023,5,27.1,12.967,77.583,921.0,BANGALORE,IN,India,12.967
IN009012800,2023,5,,12.95,77.633,897.0,BANGALORE_HINDUSTAN,IN,India,12.95
IN009021000,2023,5,27.9,15.85,74.617,747.0,BELGAUM_SAMBRA,IN,India,15.85
IN009070100,2023,5,,14.233,76.433,733.0,CHITRADURGA,IN,India,14.233
IN009090300,2023,5,29.76,15.417,75.633,650.0,GADAG,IN,India,15.417
IN009120400,2023,5,,14.283,74.45,9.0,HONAVAR,IN,India,14.283
IN009130300,2023,5,30.05,12.917,74.883,102.0,MANGALORE_BAJPE,IN,India,12.917
IN010050700,2023,5,31.75,11.25,75.783,5.0,KOZHIKODE,IN,India,11.25
IN010100400,2023,5,29.8,8.483,76.95,64.0,THIRUVANANTHAPURAM,IN,India,8.483
IN010100700,2023,5,30.06,8.467,76.95,8.0,THIRUVANANTHAPURAM,IN,India,8.467
IN011020300,2023,5,29.9,19.083,82.033,553.0,JAGDALPUR,IN,India,19.083
IN011060800,2023,5,29.21,22.767,81.9,625.0,PENDRA_ROAD,IN,India,22.767
IN011140700,2023,5,31.71,24.65,77.317,478.0,GUNA,IN,India,24.65
IN011150300,2023,5,31.13,26.233,78.25,207.0,GWALIOR,IN,India,26.233
IN011170400,2023,5,30.55,22.717,75.8,567.0,INDORE,IN,India,22.717
IN011180800,2023,5,31.75,23.2,79.95,393.0,JABALPUR,IN,India,23.2
IN011291000,2023,5,33.83,21.217,81.667,294.0,RAIPUR,IN,India,21.217
IN011330900,2023,5,30.75,23.85,78.75,551.0,SAGAR,IN,India,23.85
IN011340100,2023,5,31.65,24.567,80.833,317.0,SATNA,IN,India,24.567
IN011351500,2023,5,31.35,23.283,77.35,523.0,BHOPAL_BAIRAGARH,IN,India,23.283
IN012020100,2023,5,33.65,20.7,77.033,282.0,AKOLA,IN,India,20.7
IN012041000,2023,5,30.75,19.85,75.4,579.0,AURANGABAD_CHIKALTH,IN,India,19.85
IN012070800,2023,5,30.75,19.117,72.85,14.0,BOMBAY_SANTACRUZ,IN,India,19.117
IN012141800,2023,5,31.95,21.1,79.05,310.0,NAGPUR_SONEGAON,IN,India,21.1
IN012190100,2023,5,29.95,18.533,73.85,559.0,POONA,IN,India,18.533
IN012201100,2023,5,30.0,16.983,73.333,67.0,RATNAGIRI,IN,India,16.983
IN012230300,2023,5,32.74,17.667,75.9,479.0,SHOLAPUR,IN,India,17.667
IN013010200,2023,5,27.72,24.667,93.9,774.0,IMPHAL,IN,India,24.667
IN014020800,2023,5,20.65,25.25,91.7333,1313.0,CHERRAPUNJI,IN,India,25.25
IN017010300,2023,5,29.82,21.517,86.933,20.0,BALASORE,IN,India,21.517
IN017111200,2023,5,31.9,20.25,85.833,46.0,BHUBANESWAR,IN,India,20.25
IN017121000,2023,5,33.18,21.917,84.083,230.0,JHARSUGUDA,IN,India,21.917
IN018103100,2023,5,28.77,30.333,76.467,251.0,PATIALA,IN,India,30.333
IN019070100,2023,5,32.86,28.0,73.3,224.0,BIKANER,IN,India,28.0
IN019120700,2023,5,29.87,29.917,73.917,177.0,GANGANAGAR,IN,India,29.917
IN019131301,2023,5,31.0,26.817,75.8,390.0,JAIPUR_SANGANER,IN,India,26.817
IN019140400,2023,5,33.15,26.9,70.917,231.0,JAISALMER,IN,India,26.9
IN019180500,2023,5,32.3,26.3,73.017,224.0,JODHPUR,IN,India,26.3
IN019191200,2023,5,33.25,25.15,75.85,274.0,KOTA_AERODROME,IN,India,25.15
IN019261900,2023,5,31.49,24.617,73.883,514.0,UDAIPUR_DABOK,IN,India,24.617
IN020020300,2023,5,30.88,11.767,79.767,12.0,CUDDALORE,IN,India,11.767
IN020031700,2023,5,28.87,11.033,77.05,399.0,COIMBATORE_PEELAMED,IN,India,11.033
IN020040900,2023,5,32.8,13.0,80.183,16.0,MADRAS_MINAMBAKKAM,IN,India,13.0
IN020100400,2023,5,29.6,9.267,79.3,11.0,PAMBAN,IN,India,9.267
IN020120700,2023,5,31.01,10.767,79.85,9.0,NAGAPPATTINAM,IN,India,10.767
IN020130700,2023,5,30.44,10.767,78.717,88.0,TIRUCHCHIRAPALLI,IN,India,10.767
IN021010100,2023,5,30.18,23.883,91.25,16.0,AGARTALA,IN,India,23.883
IN022021900,2023,5,29.6,28.583,77.2,216.0,NEW_DELHI_SAFDARJUN,IN,India,28.583
IN022023000,2023,5,30.03,28.567,77.117,233.0,NEW_DELHI_PALAM,IN,India,28.567
IN022030600,2023,5,30.75,15.483,73.817,60.0,GOA_PANJIM,IN,India,15.483
IN022043500,2023,5,30.49,10.917,79.833,7.0,KARAIKAL,IN,India,10.917
IN023101700,2023,5,28.85,28.367,79.4,169.0,BAREILLY,IN,India,28.367
IN023160900,2023,5,25.87,30.317,78.033,682.0,DEHRADUN,IN,India,30.317
IN023261300,2023,5,30.62,26.75,83.367,77.0,GORAKHPUR,IN,India,26.75
IN023351400,2023,5,30.51,26.75,80.883,128.0,LUCKNOW_AMAUSI,IN,India,26.75
IN023420800,2023,5,16.25,29.4667,79.65,2311.0,MUKTESWAR_KUMAON,IN,India,29.4667
IN023550300,2023,5,31.48,25.45,82.867,85.0,VARANASI_BABATPUR,IN,India,25.45
IN024140300,2023,5,31.2,22.533,88.333,6.0,CALCUTTA_ALIPORE,IN,India,22.533
IN024141500,2023,5,30.84,22.65,88.45,6.0,CALCUTTA_DUM_DUM,IN,India,22.65
IN025010100,2023,5,30.3,8.3,73.0,2.0,MINICOYOBSY,IN,India,8.3
IN099990101,2023,5,30.87,11.117,72.733,3.0,MO_AMINI,IN,India,11.117
IN099999901,2023,5,29.85,11.667,92.717,79.0,PORT_BLAIR,IN,India,11.667
INM00042071,2023,5,28.8,31.71,74.797,230.4,AMRITSAR,IN,India,31.71
IN001020700,2023,6,32.04,14.583,77.633,364.0,PBO_ANANTAPUR,IN,India,14.583
IN001050200,2023,6,32.55,16.95,82.233,8.0,KAKINADA,IN,India,16.95
IN001080500,2023,6,31.95,17.45,78.47,527.0,BEGUMPETOBSY,IN,India,17.45
IN001090500,2023,6,32.52,18.767,79.433,156.0,RAMGUNDAM,IN,India,18.767
IN001111200,2023,6,33.1,16.2,81.15,3.0,MACHILIPATNAM,IN,India,16.2
IN001111600,2023,6,34.14,16.533,80.8,24.0,VIJAYAWADA_GANNAVA,IN,India,16.533
IN001120100,2023,6,31.97,15.8,78.067,281.0,KURNOOL,IN,India,15.8
IN001160200,2023,6,34.09,14.45,79.983,20.0,NELLORE,IN,India,14.45
IN001190700,2023,6,31.84,18.333,84.133,6.0,KALINGAPATAM,IN,India,18.333
IN001200200,2023,6,32.01,17.717,83.233,3.0,VISHAKHAPATNAM,IN,India,17.717
IN003020100,2023,6,28.93,26.617,92.783,79.0,TEZPUR,IN,India,26.617
IN003041800,2023,6,29.2,26.1,91.583,54.0,GAUHATI,IN,India,26.1
IN003050401,2023,6,28.56,27.233,94.117,102.0,NORTH_LAKHIMPUR,IN,India,27.233
IN003050500,2023,6,27.6,27.483,95.017,111.0,DIBRUGARH_MOHANBAR,IN,India,27.483
IN004011500,2023,6,33.32,25.233,86.95,49.0,BHAGALPUR,IN,India,25.233
IN004051800,2023,6,34.2,24.75,84.95,116.0,GAYA,IN,India,24.75
IN004091000,2023,6,34.5,24.05,84.067,221.0,DALTONGANJ,IN,India,24.05
IN004102500,2023,6,34.77,25.6,85.1,60.0,PATNA,IN,India,25.6
IN004122600,2023,6,30.88,23.317,85.317,652.0,MO_RANCHI,IN,India,23.317
IN005010600,2023,6,32.1,23.067,72.633,55.0,AHMADABAD,IN,India,23.067
IN005090100,2023,6,30.35,22.3667,69.0833,10.0,DWARKA,IN,India,22.3667
IN005100100,2023,6,30.35,20.9,70.367,8.0,VERAVAL,IN,India,20.9
IN005120501,2023,6,30.58,23.25,69.667,80.0,BHUJ_RUDRAMATA,IN,India,23.25
IN005150100,2023,6,31.38,22.3,70.783,138.0,RAJKOT,IN,India,22.3
IN005171200,2023,6,30.62,21.2,72.833,12.0,SURAT,IN,India,21.2
IN006011400,2023,6,30.26,30.733,76.883,347.0,CHANDIGARHIAFB,IN,India,30.733
IN006012800,2023,6,30.64,30.383,76.767,272.0,AMBALA,IN,India,30.383
IN006031000,2023,6,31.86,29.167,75.733,221.0,HISSAR,IN,India,29.167
IN007101600,2023,6,20.55,31.1,77.167,2202.0,SHIMLA,IN,India,31.1
IN008010200,2023,6,22.65,34.083,74.833,1587.0,SRINAGAR,IN,India,34.083
IN009010100,2023,6,26.05,12.967,77.583,921.0,BANGALORE,IN,India,12.967
IN009012800,2023,6,25.19,12.95,77.633,897.0,BANGALORE_HINDUSTAN,IN,India,12.95
IN009021000,2023,6,26.95,15.85,74.617,747.0,BELGAUM_SAMBRA,IN,India,15.85
IN009070100,2023,6,29.14,14.233,76.433,733.0,CHITRADURGA,IN,India,14.233
IN009090300,2023,6,30.19,15.417,75.633,650.0,GADAG,IN,India,15.417
IN009120400,2023,6,,14.283,74.45,9.0,HONAVAR,IN,India,14.283
IN009130300,2023,6,27.95,12.917,74.883,102.0,MANGALORE_BAJPE,IN,India,12.917
IN010050700,2023,6,29.2,11.25,75.783,5.0,KOZHIKODE,IN,India,11.25
IN010100400,2023,6,28.7,8.483,76.95,64.0,THIRUVANANTHAPURAM,IN,India,8.483
IN010100700,2023,6,29.23,8.467,76.95,8.0,THIRUVANANTHAPURAM,IN,India,8.467
IN011020300,2023,6,30.65,19.083,82.033,553.0,JAGDALPUR,IN,India,19.083
IN011060800,2023,6,30.9,22.767,81.9,625.0,PENDRA_ROAD,IN,India,22.767
IN011140700,2023,6,31.19,24.65,77.317,478.0,GUNA,IN,India,24.65
IN011150300,2023,6,31.94,26.233,78.25,207.0,GWALIOR,IN,India,26.233
IN011170400,2023,6,29.65,22.717,75.8,567.0,INDORE,IN,India,22.717
IN011180800,2023,6,32.45,23.2,79.95,393.0,JABALPUR,IN,India,23.2
IN011291000,2023,6,34.19,21.217,81.667,294.0,RAIPUR,IN,India,21.217
IN011330900,2023,6,30.65,23.85,78.75,551.0,SAGAR,IN,India,23.85
IN011340100,2023,6,33.26,24.567,80.833,317.0,SATNA,IN,India,24.567
IN011351500,2023,6,30.66,23.283,77.35,523.0,BHOPAL_BAIRAGARH,IN,India,23.283
IN012020100,2023,6,33.9,20.7,77.033,282.0,AKOLA,IN,India,20.7
IN012041000,2023,6,29.29,19.85,75.4,579.0,AURANGABAD_CHIKALTH,IN,India,19.85
IN012070800,2023,6,30.38,19.117,72.85,14.0,BOMBAY_SANTACRUZ,IN,India,19.117
IN012141800,2023,6,32.6,21.1,79.05,310.0,NAGPUR_SONEGAON,IN,India,21.1
IN012190100,2023,6,28.95,18.533,73.85,559.0,POONA,IN,India,18.533
IN012201100,2023,6,29.34,16.983,73.333,67.0,RATNAGIRI,IN,India,16.983
IN012230300,2023,6,31.15,17.667,75.9,479.0,SHOLAPUR,IN,India,17.667
IN013010200,2023,6,27.74,24.667,93.9,774.0,IMPHAL,IN,India,24.667
IN014020800,2023,6,20.95,25.25,91.7333,1313.0,CHERRAPUNJI,IN,India,25.25
IN017010300,2023,6,31.17,21.517,86.933,20.0,BALASORE,IN,India,21.517
IN017111200,2023,6,32.55,20.25,85.833,46.0,BHUBANESWAR,IN,India,20.25
IN017121000,2023,6,34.61,21.917,84.083,230.0,JHARSUGUDA,IN,India,21.917
IN018103100,2023,6,30.72,30.333,76.467,251.0,PATIALA,IN,India,30.333
IN019070100,2023,6,33.2,28.0,73.3,224.0,BIKANER,IN,India,28.0
IN019120700,2023,6,32.61,29.917,73.917,177.0,GANGANAGAR,IN,India,29.917
IN019131301,2023,6,31.07,26.817,75.8,390.0,JAIPUR_SANGANER,IN,India,26.817
IN019140400,2023,6,33.03,26.9,70.917,231.0,JAISALMER,IN,India,26.9
IN019180500,2023,6,31.55,26.3,73.017,224.0,JODHPUR,IN,India,26.3
IN019191200,2023,6,33.1,25.15,75.85,274.0,KOTA_AERODROME,IN,India,25.15
IN019261900,2023,6,29.87,24.617,73.883,514.0,UDAIPUR_DABOK,IN,India,24.617
IN020020300,2023,6,31.32,11.767,79.767,12.0,CUDDALORE,IN,India,11.767
IN020031700,2023,6,27.85,11.033,77.05,399.0,COIMBATORE_PEELAMED,IN,India,11.033
IN020040900,2023,6,32.7,13.0,80.183,16.0,MADRAS_MINAMBAKKAM,IN,India,13.0
IN020100400,2023,6,30.55,9.267,79.3,11.0,PAMBAN,IN,India,9.267
IN020120700,2023,6,32.64,10.767,79.85,9.0,NAGAPPATTINAM,IN,India,10.767
IN020130700,2023,6,31.43,10.767,78.717,88.0,TIRUCHCHIRAPALLI,IN,India,10.767
IN021010100,2023,6,29.59,23.883,91.25,16.0,AGARTALA,IN,India,23.883
IN022021900,2023,6,31.5,28.583,77.2,216.0,NEW_DELHI_SAFDARJUN,IN,India,28.583
IN022023000,2023,6,31.34,28.567,77.117,233.0,NEW_DELHI_PALAM,IN,India,28.567
IN022030600,2023,6,29.25,15.483,73.817,60.0,GOA_PANJIM,IN,India,15.483
IN022043500,2023,6,30.96,10.917,79.833,7.0,KARAIKAL,IN,India,10.917
IN023101700,2023,6,31.78,28.367,79.4,169.0,BAREILLY,IN,India,28.367
IN023160900,2023,6,28.74,30.317,78.033,682.0,DEHRADUN,IN,India,30.317
IN023261300,2023,6,33.94,26.75,83.367,77.0,GORAKHPUR,IN,India,26.75
IN023351400,2023,6,32.87,26.75,80.883,128.0,LUCKNOW_AMAUSI,IN,India,26.75
IN023420800,2023,6,19.25,29.4667,79.65,2311.0,MUKTESWAR_KUMAON,IN,India,29.4667
IN023550300,2023,6,34.48,25.45,82.867,85.0,VARANASI_BABATPUR,IN,India,25.45
IN024140300,2023,6,31.75,22.533,88.333,6.0,CALCUTTA_ALIPORE,IN,India,22.533
IN024141500,2023,6,31.07,22.65,88.45,6.0,CALCUTTA_DUM_DUM,IN,India,22.65
IN025010100,2023,6,29.85,8.3,73.0,2.0,MINICOYOBSY,IN,India,8.3
IN099990101,2023,6,29.5,11.117,72.733,3.0,MO_AMINI,IN,India,11.117
IN099999901,2023,6,28.15,11.667,92.717,79.0,PORT_BLAIR,IN,India,11.667
INM00042071,2023,6,31.25,31.71,74.797,230.4,AMRITSAR,IN,India,31.71
IN001020700,2023,7,29.17,14.583,77.633,364.0,PBO_ANANTAPUR,IN,India,14.583
IN001050200,2023,7,28.78,16.95,82.233,8.0,KAKINADA,IN,India,16.95
IN001080500,2023,7,26.5,17.45,78.47,527.0,BEGUMPETOBSY,IN,India,17.45
IN001090500,2023,7,27.88,18.767,79.433,156.0,RAMGUNDAM,IN,India,18.767
IN001111200,2023,7,29.2,16.2,81.15,3.0,MACHILIPATNAM,IN,India,16.2
IN001111600,2023,7,29.14,16.533,80.8,24.0,VIJAYAWADA_GANNAVA,IN,India,16.533
IN001120100,2023,7,27.82,15.8,78.067,281.0,KURNOOL,IN,India,15.8
IN001160200,2023,7,30.82,14.45,79.983,20.0,NELLORE,IN,India,14.45
IN001190700,2023,7,29.27,18.333,84.133,6.0,KALINGAPATAM,IN,India,18.333
IN001200200,2023,7,29.37,17.717,83.233,3.0,VISHAKHAPATNAM,IN,India,17.717
IN003020100,2023,7,29.67,26.617,92.783,79.0,TEZPUR,IN,India,26.617
IN003041800,2023,7,30.35,26.1,91.583,54.0,GAUHATI,IN,India,26.1
IN003050401,2023,7,28.9,27.233,94.117,102.0,NORTH_LAKHIMPUR,IN,India,27.233
IN003050500,2023,7,27.95,27.483,95.017,111.0,DIBRUGARH_MOHANBAR,IN,India,27.483
IN004011500,2023,7,31.27,25.233,86.95,49.0,BHAGALPUR,IN,India,25.233
IN004051800,2023,7,30.58,24.75,84.95,116.0,GAYA,IN,India,24.75
IN004091000,2023,7,30.91,24.05,84.067,221.0,DALTONGANJ,IN,India,24.05
IN004102500,2023,7,32.07,25.6,85.1,60.0,PATNA,IN,India,25.6
IN004122600,2023,7,27.32,23.317,85.317,652.0,MO_RANCHI,IN,India,23.317
IN005010600,2023,7,30.15,23.067,72.633,55.0,AHMADABAD,IN,India,23.067
IN005090100,2023,7,29.35,22.3667,69.0833,10.0,DWARKA,IN,India,22.3667
IN005100100,2023,7,28.05,20.9,70.367,8.0,VERAVAL,IN,India,20.9
IN005120501,2023,7,29.33,23.25,69.667,80.0,BHUJ_RUDRAMATA,IN,India,23.25
IN005150100,2023,7,28.95,22.3,70.783,138.0,RAJKOT,IN,India,22.3
IN005171200,2023,7,28.09,21.2,72.833,12.0,SURAT,IN,India,21.2
IN006011400,2023,7,30.33,30.733,76.883,347.0,CHANDIGARHIAFB,IN,India,30.733
IN006012800,2023,7,29.23,30.383,76.767,272.0,AMBALA,IN,India,30.383
IN006031000,2023,7,31.31,29.167,75.733,221.0,HISSAR,IN,India,29.167
IN007101600,2023,7,20.18,31.1,77.167,2202.0,SHIMLA,IN,India,31.1
IN008010200,2023,7,23.5,34.083,74.833,1587.0,SRINAGAR,IN,India,34.083
IN009010100,2023,7,24.1,12.967,77.583,921.0,BANGALORE,IN,India,12.967
IN009012800,2023,7,23.92,12.95,77.633,897.0,BANGALORE_HINDUSTAN,IN,India,12.95
IN009021000,2023,7,23.45,15.85,74.617,747.0,BELGAUM_SAMBRA,IN,India,15.85
IN009070100,2023,7,24.79,14.233,76.433,733.0,CHITRADURGA,IN,India,14.233
IN009090300,2023,7,25.59,15.417,75.633,650.0,GADAG,IN,India,15.417
IN009120400,2023,7,,14.283,74.45,9.0,HONAVAR,IN,India,14.283
IN009130300,2023,7,25.6,12.917,74.883,102.0,MANGALORE_BAJPE,IN,India,12.917
IN010050700,2023,7,27.35,11.25,75.783,5.0,KOZHIKODE,IN,India,11.25
IN010100400,2023,7,28.1,8.483,76.95,64.0,THIRUVANANTHAPURAM,IN,India,8.483
IN010100700,2023,7,28.2,8.467,76.95,8.0,THIRUVANANTHAPURAM,IN,India,8.467
IN011020300,2023,7,26.3,19.083,82.033,553.0,JAGDALPUR,IN,India,19.083
IN011060800,2023,7,27.69,22.767,81.9,625.0,PENDRA_ROAD,IN,India,22.767
IN011140700,2023,7,28.09,24.65,77.317,478.0,GUNA,IN,India,24.65
IN011150300,2023,7,30.07,26.233,78.25,207.0,GWALIOR,IN,India,26.233
IN011170400,2023,7,26.7,22.717,75.8,567.0,INDORE,IN,India,22.717
IN011180800,2023,7,28.89,23.2,79.95,393.0,JABALPUR,IN,India,23.2
IN011291000,2023,7,28.82,21.217,81.667,294.0,RAIPUR,IN,India,21.217
IN011330900,2023,7,27.75,23.85,78.75,551.0,SAGAR,IN,India,23.85
IN011340100,2023,7,30.01,24.567,80.833,317.0,SATNA,IN,India,24.567
