itemid,citation,creatorid,creator,title,birth_year,death_year,category,creation_date
128842,"Le Floch, Jean-",1910,Georges de La T,Saint Peter Repentant,1593,1652,P - French 17th Century,1645
128842,"Le Floch, Jean-",1910,Georges de La T,Saint Peter Repentant,1593,1652,P - French 17th Century,1645
128842,"Quignard, Pasca",1910,Georges de La T,Saint Peter Repentant,1593,1652,P - French 17th Century,1645
128842,"Conisbee, Phili",1910,Georges de La T,Saint Peter Repentant,1593,1652,P - French 17th Century,1645
128842,"Duro, Paul. <em",1910,Georges de La T,Saint Peter Repentant,1593,1652,P - French 17th Century,1645
128842,"Cuzin, Jean Pie",1910,Georges de La T,Saint Peter Repentant,1593,1652,P - French 17th Century,1645
128842,"Cuzin, Jean Pie",1910,Georges de La T,Saint Peter Repentant,1593,1652,P - French 17th Century,1645
128842,"Choné, Paulette",1910,Georges de La T,Saint Peter Repentant,1593,1652,P - French 17th Century,1645
128842,"Blunt, Anthony,",1910,Georges de La T,Saint Peter Repentant,1593,1652,P - French 17th Century,1645
128842,"La Tour, George",1910,Georges de La T,Saint Peter Repentant,1593,1652,P - French 17th Century,1645
128842,"Armogathe, Jean",1910,Georges de La T,Saint Peter Repentant,1593,1652,P - French 17th Century,1645
128842,"Seidel, Max. <e",1910,Georges de La T,Saint Peter Repentant,1593,1652,P - French 17th Century,1645
128842,"May, Sally Ruth",1910,Georges de La T,Saint Peter Repentant,1593,1652,P - French 17th Century,1645
128842,"Chone, Paulette",1910,Georges de La T,Saint Peter Repentant,1593,1652,P - French 17th Century,1645
128842,"Rosenberg, Pier",1910,Georges de La T,Saint Peter Repentant,1593,1652,P - French 17th Century,1645
128842,"Varese, Ranieri",1910,Georges de La T,Saint Peter Repentant,1593,1652,P - French 17th Century,1645
128842,"McClintock, Stu",1910,Georges de La T,Saint Peter Repentant,1593,1652,P - French 17th Century,1645
128842,"Takahashi, Akiy",1910,Georges de La T,Saint Peter Repentant,1593,1652,P - French 17th Century,1645
128842,"Iacono, Margare",1910,Georges de La T,Saint Peter Repentant,1593,1652,P - French 17th Century,1645
128842,"Cuzin, Jean-Pie",1910,Georges de La T,Saint Peter Repentant,1593,1652,P - French 17th Century,1645
128842,"Merlini, Valeri",1910,Georges de La T,Saint Peter Repentant,1593,1652,P - French 17th Century,1645
128842,"Hilaire, Michel",1910,Georges de La T,Saint Peter Repentant,1593,1652,P - French 17th Century,1645
128842,<em>Treasures o,1910,Georges de La T,Saint Peter Repentant,1593,1652,P - French 17th Century,1645
128842,Cleveland Museu,1910,Georges de La T,Saint Peter Repentant,1593,1652,P - French 17th Century,1645
128842,"Salmon, Dimitri",1910,Georges de La T,Saint Peter Repentant,1593,1652,P - French 17th Century,1645
128842,"Cuzin, Jean-Pie",1910,Georges de La T,Saint Peter Repentant,1593,1652,P - French 17th Century,1645
128842,,1910,Georges de La T,Saint Peter Repentant,1593,1652,P - French 17th Century,1645
128874,<em>Catalogue d,1759,Edgar Degas (Fr,Victoria Dubourg,1834,1917,DR - French,c. 1866
128874,"Lemoisne, P. A.",1759,Edgar Degas (Fr,Victoria Dubourg,1834,1917,DR - French,c. 1866
128874,<em>French Draw,1759,Edgar Degas (Fr,Victoria Dubourg,1834,1917,DR - French,c. 1866
128874,"Francis, Henry ",1759,Edgar Degas (Fr,Victoria Dubourg,1834,1917,DR - French,c. 1866
128874,"Coe, Nancy. ""Th",1759,Edgar Degas (Fr,Victoria Dubourg,1834,1917,DR - French,c. 1866
128874,"Francis, Henry ",1759,Edgar Degas (Fr,Victoria Dubourg,1834,1917,DR - French,c. 1866
128874,"Eitner, Lorenz.",1759,Edgar Degas (Fr,Victoria Dubourg,1834,1917,DR - French,c. 1866
128874,<em>The Toledo ,1759,Edgar Degas (Fr,Victoria Dubourg,1834,1917,DR - French,c. 1866
128874,"Thomson, Richar",1759,Edgar Degas (Fr,Victoria Dubourg,1834,1917,DR - French,c. 1866
129216,"Milliken, Willi",,,,,,,
129216,The Cleveland M,,,,,,,
129216,The Cleveland M,,,,,,,
129216,"Degenhart, Bern",,,,,,,
129216,The Cleveland M,,,,,,,
129216,The Cleveland M,,,,,,,
129216,"Winter, Patrick",,,,,,,
129216,"Melli, Lorenza.",,,,,,,
129220,The Cleveland M,2644,Hans Baldung (G,The Mass of Saint Gregory,1484/85,1545,MED - Renaissance,1511
129220,The Cleveland M,2644,Hans Baldung (G,The Mass of Saint Gregory,1484/85,1545,MED - Renaissance,1511
129220,The Cleveland M,2644,Hans Baldung (G,The Mass of Saint Gregory,1484/85,1545,MED - Renaissance,1511
129220,The Cleveland M,2644,Hans Baldung (G,The Mass of Saint Gregory,1484/85,1545,MED - Renaissance,1511
129220,The Cleveland M,2644,Hans Baldung (G,The Mass of Saint Gregory,1484/85,1545,MED - Renaissance,1511
129220,"Bé, Kenneth. ""C",2644,Hans Baldung (G,The Mass of Saint Gregory,1484/85,1545,MED - Renaissance,1511
129220,"""1992 Annual Re",2644,Hans Baldung (G,The Mass of Saint Gregory,1484/85,1545,MED - Renaissance,1511
129220,"Strickland, Deb",2644,Hans Baldung (G,The Mass of Saint Gregory,1484/85,1545,MED - Renaissance,1511
129220,Holger Jacob-Fr,2644,Hans Baldung (G,The Mass of Saint Gregory,1484/85,1545,MED - Renaissance,1511
129220,"Dal Prà, Laura",2644,Hans Baldung (G,The Mass of Saint Gregory,1484/85,1545,MED - Renaissance,1511
129221,"Michelet, Émile",1856,Henri de Toulou,The Laundress,1864,1901,DR - French,1888
129221,<em>Catalogue d,1856,Henri de Toulou,The Laundress,1864,1901,DR - French,1888
129221,"Astre, Achille.",1856,Henri de Toulou,The Laundress,1864,1901,DR - French,1888
129221,"Joyant, Maurice",1856,Henri de Toulou,The Laundress,1864,1901,DR - French,1888
129221,"Mack, Gerstle. ",1856,Henri de Toulou,The Laundress,1864,1901,DR - French,1888
129221,"Francis, Henry ",1856,Henri de Toulou,The Laundress,1864,1901,DR - French,1888
129221,"Neugass, Fritz.",1856,Henri de Toulou,The Laundress,1864,1901,DR - French,1888
129221,<em>Toulouse-La,1856,Henri de Toulou,The Laundress,1864,1901,DR - French,1888
129221,<em>Toulouse-La,1856,Henri de Toulou,The Laundress,1864,1901,DR - French,1888
129221,"Perruchot, Henr",1856,Henri de Toulou,The Laundress,1864,1901,DR - French,1888
129221,The Cleveland M,1856,Henri de Toulou,The Laundress,1864,1901,DR - French,1888
129221,<em>In Memoriam,1856,Henri de Toulou,The Laundress,1864,1901,DR - French,1888
129221,"Julien, Edouard",1856,Henri de Toulou,The Laundress,1864,1901,DR - French,1888
129221,<em>Collection ,1856,Henri de Toulou,The Laundress,1864,1901,DR - French,1888
129221,<em>A Generatio,1856,Henri de Toulou,The Laundress,1864,1901,DR - French,1888
129221,"Negri, Renata.<",1856,Henri de Toulou,The Laundress,1864,1901,DR - French,1888
129221,"Huisman, Philip",1856,Henri de Toulou,The Laundress,1864,1901,DR - French,1888
129221,<em>Toulouse-La,1856,Henri de Toulou,The Laundress,1864,1901,DR - French,1888
129221,"Neugass, Fritz.",1856,Henri de Toulou,The Laundress,1864,1901,DR - French,1888
129221,The Cleveland M,1856,Henri de Toulou,The Laundress,1864,1901,DR - French,1888
129221,<em>Henri de To,1856,Henri de Toulou,The Laundress,1864,1901,DR - French,1888
129221,"Novotny, Fritz.",1856,Henri de Toulou,The Laundress,1864,1901,DR - French,1888
129221,"Sugana, G. M. <",1856,Henri de Toulou,The Laundress,1864,1901,DR - French,1888
129221,The Cleveland M,1856,Henri de Toulou,The Laundress,1864,1901,DR - French,1888
129221,"Dortu, M. G. <e",1856,Henri de Toulou,The Laundress,1864,1901,DR - French,1888
129221,The Cleveland M,1856,Henri de Toulou,The Laundress,1864,1901,DR - French,1888
129221,"Thomson, Richar",1856,Henri de Toulou,The Laundress,1864,1901,DR - French,1888
129221,"Welsh-Ovcharov,",1856,Henri de Toulou,The Laundress,1864,1901,DR - French,1888
129221,"Cooper, Douglas",1856,Henri de Toulou,The Laundress,1864,1901,DR - French,1888
129221,"Adriani, Götz.",1856,Henri de Toulou,The Laundress,1864,1901,DR - French,1888
129221,"Sonn, Richard D",1856,Henri de Toulou,The Laundress,1864,1901,DR - French,1888
129221,"Schimmel, Herbe",1856,Henri de Toulou,The Laundress,1864,1901,DR - French,1888
129221,"Julien, Édouar",1856,Henri de Toulou,The Laundress,1864,1901,DR - French,1888
129221,<em>Toulouse-La,1856,Henri de Toulou,The Laundress,1864,1901,DR - French,1888
129221,"Murray, Gale B.",1856,Henri de Toulou,The Laundress,1864,1901,DR - French,1888
129221,"Murray, Gale B.",1856,Henri de Toulou,The Laundress,1864,1901,DR - French,1888
129221,"Frey, Julia Blo",1856,Henri de Toulou,The Laundress,1864,1901,DR - French,1888
129221,"Mendelowitz, Da",1856,Henri de Toulou,The Laundress,1864,1901,DR - French,1888
129221,"DeGrazia, Diane",1856,Henri de Toulou,The Laundress,1864,1901,DR - French,1888
129221,"<em>Old Master,",1856,Henri de Toulou,The Laundress,1864,1901,DR - French,1888
129221,"Scharf, Juliett",1856,Henri de Toulou,The Laundress,1864,1901,DR - French,1888
129221,"Prat, Louis-Ant",1856,Henri de Toulou,The Laundress,1864,1901,DR - French,1888
129221,Toulouse-Lautre,1856,Henri de Toulou,The Laundress,1864,1901,DR - French,1888
129221,"Salsbury, Brita",1856,Henri de Toulou,The Laundress,1864,1901,DR - French,1888
129250,The Cleveland M,11823,Royal Savonneri,Panel: Spring,,1825,Textiles,c. 1715
129250,The Cleveland M,11823,Royal Savonneri,Panel: Spring,,1825,Textiles,c. 1715
129250,The Cleveland M,11823,Royal Savonneri,Panel: Spring,,1825,Textiles,c. 1715
129250,The Cleveland M,11823,Royal Savonneri,Panel: Spring,,1825,Textiles,c. 1715
129250,Cleveland Museu,11823,Royal Savonneri,Panel: Spring,,1825,Textiles,c. 1715
129265,"Ballou, Mary G.",2130,Henri Matisse (,Interior with an Etruscan Vase (Intérieur au vase étrusque),1869,1954,Mod Euro - Painting 1800-1960,1940
129265,The Cleveland M,2130,Henri Matisse (,Interior with an Etruscan Vase (Intérieur au vase étrusque),1869,1954,Mod Euro - Painting 1800-1960,1940
129265,The Cleveland M,2130,Henri Matisse (,Interior with an Etruscan Vase (Intérieur au vase étrusque),1869,1954,Mod Euro - Painting 1800-1960,1940
129265,The Cleveland M,2130,Henri Matisse (,Interior with an Etruscan Vase (Intérieur au vase étrusque),1869,1954,Mod Euro - Painting 1800-1960,1940
129265,Cleveland Museu,2130,Henri Matisse (,Interior with an Etruscan Vase (Intérieur au vase étrusque),1869,1954,Mod Euro - Painting 1800-1960,1940
129265,The Cleveland M,2130,Henri Matisse (,Interior with an Etruscan Vase (Intérieur au vase étrusque),1869,1954,Mod Euro - Painting 1800-1960,1940
129265,"Sievers, Ann H.",2130,Henri Matisse (,Interior with an Etruscan Vase (Intérieur au vase étrusque),1869,1954,Mod Euro - Painting 1800-1960,1940
129265,"May, Sally Ruth",2130,Henri Matisse (,Interior with an Etruscan Vase (Intérieur au vase étrusque),1869,1954,Mod Euro - Painting 1800-1960,1940
129265,"Tanaka, Masayuk",2130,Henri Matisse (,Interior with an Etruscan Vase (Intérieur au vase étrusque),1869,1954,Mod Euro - Painting 1800-1960,1940
129265,"Müller-Tamm, P",2130,Henri Matisse (,Interior with an Etruscan Vase (Intérieur au vase étrusque),1869,1954,Mod Euro - Painting 1800-1960,1940
129265,"Ciuha, Delia. <",2130,Henri Matisse (,Interior with an Etruscan Vase (Intérieur au vase étrusque),1869,1954,Mod Euro - Painting 1800-1960,1940
129265,<em>Treasures o,2130,Henri Matisse (,Interior with an Etruscan Vase (Intérieur au vase étrusque),1869,1954,Mod Euro - Painting 1800-1960,1940
129265,Cleveland Museu,2130,Henri Matisse (,Interior with an Etruscan Vase (Intérieur au vase étrusque),1869,1954,Mod Euro - Painting 1800-1960,1940
129265,"Essers, Volkmar",2130,Henri Matisse (,Interior with an Etruscan Vase (Intérieur au vase étrusque),1869,1954,Mod Euro - Painting 1800-1960,1940
129265,"McBreen, Ellen.",2130,Henri Matisse (,Interior with an Etruscan Vase (Intérieur au vase étrusque),1869,1954,Mod Euro - Painting 1800-1960,1940
129265,"Dorfman, John. ",2130,Henri Matisse (,Interior with an Etruscan Vase (Intérieur au vase étrusque),1869,1954,Mod Euro - Painting 1800-1960,1940
129265,"Klein, John. <e",2130,Henri Matisse (,Interior with an Etruscan Vase (Intérieur au vase étrusque),1869,1954,Mod Euro - Painting 1800-1960,1940
129300,"""A Check List: ",2553,Benjamin West (,George III,1738,1820,American - Painting,1783
129300,"""Kende Sales."" ",2553,Benjamin West (,George III,1738,1820,American - Painting,1783
129300,"Freed, Kenneth ",2553,Benjamin West (,George III,1738,1820,American - Painting,1783
129300,"Lafayette, Mari",2553,Benjamin West (,George III,1738,1820,American - Painting,1783
129300,"Sotheby's, Lond",2553,Benjamin West (,George III,1738,1820,American - Painting,1783
129300,"Erffa, Helmut v",2553,Benjamin West (,George III,1738,1820,American - Painting,1783
129300,"Robertson, Bruc",2553,Benjamin West (,George III,1738,1820,American - Painting,1783
129300,"Bailyn, Bernard",2553,Benjamin West (,George III,1738,1820,American - Painting,1783
129300,"Chong, Alan. <e",2553,Benjamin West (,George III,1738,1820,American - Painting,1783
129300,"Hedberg, Gregor",2553,Benjamin West (,George III,1738,1820,American - Painting,1783
129300,Denver Art Muse,2553,Benjamin West (,George III,1738,1820,American - Painting,1783
129300,"Griffin, Patric",2553,Benjamin West (,George III,1738,1820,American - Painting,1783
129300,"Ilchman, Freder",2553,Benjamin West (,George III,1738,1820,American - Painting,1783
129300,"Gengler, Matthe",2553,Benjamin West (,George III,1738,1820,American - Painting,1783
129492,"Ritter, Georges",7758,Master of the G,Book of Hours (Use of Rouen),,1480,MED - Manuscript Illuminations,c. 1470
129492,"Leroquais, V. L",7758,Master of the G,Book of Hours (Use of Rouen),,1480,MED - Manuscript Illuminations,c. 1470
129492,"Ricci, Seymour ",7758,Master of the G,Book of Hours (Use of Rouen),,1480,MED - Manuscript Illuminations,c. 1470
129492,R.A.K. “A Rouen,7758,Master of the G,Book of Hours (Use of Rouen),,1480,MED - Manuscript Illuminations,c. 1470
129492,Front Matter. (,7758,Master of the G,Book of Hours (Use of Rouen),,1480,MED - Manuscript Illuminations,c. 1470
129492,"Delaissé, L. M",7758,Master of the G,Book of Hours (Use of Rouen),,1480,MED - Manuscript Illuminations,c. 1470
129492,"Stones, Alison,",7758,Master of the G,Book of Hours (Use of Rouen),,1480,MED - Manuscript Illuminations,c. 1470
129492,"Plummer, John, ",7758,Master of the G,Book of Hours (Use of Rouen),,1480,MED - Manuscript Illuminations,c. 1470
129492,"Rabel, Claudia.",7758,Master of the G,Book of Hours (Use of Rouen),,1480,MED - Manuscript Illuminations,c. 1470
129492,"De Hamel, Chris",7758,Master of the G,Book of Hours (Use of Rouen),,1480,MED - Manuscript Illuminations,c. 1470
129799,"""Art and Archae",,,,,,,
129799,"Bennett, Wendel",,,,,,,
129799,The Cleveland M,,,,,,,
129799,Peabody Museum ,,,,,,,
129799,The Cleveland M,,,,,,,
129799,"Glubok, Shirley",,,,,,,
129799,Cleveland Museu,,,,,,,
129799,The Cleveland M,,,,,,,
129799,"Howard, Cecil, ",,,,,,,
129799,"Masada, Yoshio.",,,,,,,
129799,The Cleveland M,,,,,,,
129799,"Scott, John F. ",,,,,,,
129799,Cleveland Museu,,,,,,,
129799,"Bergh, Susan E.",,,,,,,
129836,"Radin, Paul, an",,,,,,,
129836,Brooklyn Museum,,,,,,,
129836,The Cleveland M,,,,,,,
129836,"Robbins, Warren",,,,,,,
129836,"Sweeney, James ",,,,,,,
129836,"Vogel, Susan Mu",,,,,,,
129836,"Webb, Virginia-",,,,,,,
129836,"Robbins, Warren",,,,,,,
129898,"Lothrop, Samuel",,,,,,,
129898,"Maurer, Evan, a",,,,,,,
130039,<em>Memoirs of ,,,,,,,
130039,The Cleveland M,,,,,,,
130039,The Cleveland M,,,,,,,
130039,Cleveland Museu,,,,,,,
130039,The Cleveland M,,,,,,,
130039,"GENTILLE, Thoma",,,,,,,
130039,The Cleveland M,,,,,,,
130039,"Hearne, Pamela,",,,,,,,
130039,"Townsend, Richa",,,,,,,
130039,"May, Sally Ruth",,,,,,,
130039,"Jones, Julie. <",,,,,,,
130039,Cleveland Museu,,,,,,,
130051,"Stange, Alfred.",9584,Hausbuch Master,Gospel Book with Evangelist Portraits,,1500,MED - Manuscript Illuminations,c. 1480
130051,William M. Mill,9584,Hausbuch Master,Gospel Book with Evangelist Portraits,,1500,MED - Manuscript Illuminations,c. 1480
130051,<em>Art Digest<,9584,Hausbuch Master,Gospel Book with Evangelist Portraits,,1500,MED - Manuscript Illuminations,c. 1480
130051,<em>The Connois,9584,Hausbuch Master,Gospel Book with Evangelist Portraits,,1500,MED - Manuscript Illuminations,c. 1480
130051,The Cleveland M,9584,Hausbuch Master,Gospel Book with Evangelist Portraits,,1500,MED - Manuscript Illuminations,c. 1480
130051,"Milliken, Willi",9584,Hausbuch Master,Gospel Book with Evangelist Portraits,,1500,MED - Manuscript Illuminations,c. 1480
130051,William D. Wixo,9584,Hausbuch Master,Gospel Book with Evangelist Portraits,,1500,MED - Manuscript Illuminations,c. 1480
130051,Cleveland Museu,9584,Hausbuch Master,Gospel Book with Evangelist Portraits,,1500,MED - Manuscript Illuminations,c. 1480
130051,The Cleveland M,9584,Hausbuch Master,Gospel Book with Evangelist Portraits,,1500,MED - Manuscript Illuminations,c. 1480
130051,The Cleveland M,9584,Hausbuch Master,Gospel Book with Evangelist Portraits,,1500,MED - Manuscript Illuminations,c. 1480
130051,The Cleveland M,9584,Hausbuch Master,Gospel Book with Evangelist Portraits,,1500,MED - Manuscript Illuminations,c. 1480
130051,"Filedt Kok, J. ",9584,Hausbuch Master,Gospel Book with Evangelist Portraits,,1500,MED - Manuscript Illuminations,c. 1480
130051,Rijksmuseum (Ne,9584,Hausbuch Master,Gospel Book with Evangelist Portraits,,1500,MED - Manuscript Illuminations,c. 1480
130051,"Hindman, Sandra",9584,Hausbuch Master,Gospel Book with Evangelist Portraits,,1500,MED - Manuscript Illuminations,c. 1480
130051,"Husband, Timoth",9584,Hausbuch Master,Gospel Book with Evangelist Portraits,,1500,MED - Manuscript Illuminations,c. 1480
130051,Cleveland Museu,9584,Hausbuch Master,Gospel Book with Evangelist Portraits,,1500,MED - Manuscript Illuminations,c. 1480
130051,"Fliegel, Stephe",9584,Hausbuch Master,Gospel Book with Evangelist Portraits,,1500,MED - Manuscript Illuminations,c. 1480
130051,"Pelgen, Franz L",9584,Hausbuch Master,Gospel Book with Evangelist Portraits,,1500,MED - Manuscript Illuminations,c. 1480
130130,"Lee, Sherman E.",,,,,,,
130130,The Cleveland M,,,,,,,
130130,The Cleveland M,,,,,,,
130130,"Lee, Sherman E.",,,,,,,
130130,The Cleveland M,,,,,,,
130130,The Cleveland M,,,,,,,
130130,"Watt, James C. ",,,,,,,
130130,<em>Oriental Ar,,,,,,,
130130,Guo li gu gong ,,,,,,,
130130,"Little, Stephen",,,,,,,
130130,"Watt, James C. ",,,,,,,
130130,Cleveland Museu,,,,,,,
130130,"Liu, Yiwen 刘漪文.",,,,,,,
130133,"Vandier, Jacque",,,,,,,
130133,"Lee, Sherman E.",,,,,,,
130133,"""Art and Archae",,,,,,,
130133,<em>Sale Art </,,,,,,,
130133,“Year’s Best: 1,,,,,,,
130133,The Cleveland M,,,,,,,
130133,Cleveland Museu,,,,,,,
130133,Cleveland Museu,,,,,,,
130133,Cleveland Museu,,,,,,,
130133,Sherman E. Lee.,,,,,,,
130133,The Cleveland M,,,,,,,
130133,Cleveland Museu,,,,,,,
130133,"Christensen, Er",,,,,,,
130133,"Cooney, John D.",,,,,,,
130133,The Cleveland M,,,,,,,
130133,The Cleveland M,,,,,,,
130133,"Johnson, Mark M",,,,,,,
130133,"Silver, Adele Z",,,,,,,
130133,Cleveland Museu,,,,,,,
130133,"Müller, Maya. ",,,,,,,
130133,"Vandersleyen, C",,,,,,,
130133,"Berman, Lawrenc",,,,,,,
130133,The Cleveland M,,,,,,,
130133,"Kozloff, Ariell",,,,,,,
130133,<em>KMT: A Mode,,,,,,,
130133,"Kozloff, Ariell",,,,,,,
130133,"Schaire, Jeffre",,,,,,,
130133,"Delange, E. ""Eg",,,,,,,
130133,"David, Elizabet",,,,,,,
130133,"Delange, Elizab",,,,,,,
130133,"""Exhibition of ",,,,,,,
130133,"Berman, Lawrenc",,,,,,,
130133,"Berman, Lawrenc",,,,,,,
130133,"Hornung, Erik. ",,,,,,,
130133,"Slattery, Tom. ",,,,,,,
130133,"Hornung, Erik, ",,,,,,,
130133,"Bothmer, Bernar",,,,,,,
130133,Cleveland Museu,,,,,,,
130133,"Vandenbeusch, M",,,,,,,
130150,"Michel, André. ",1888,François Bouche,Fountain with Two Tritons Blowing Conch Shells,1703,1770,DR - French,c. 1736
130150,"""Accessions of ",1888,François Bouche,Fountain with Two Tritons Blowing Conch Shells,1703,1770,DR - French,c. 1736
130150,The Cleveland M,1888,François Bouche,Fountain with Two Tritons Blowing Conch Shells,1703,1770,DR - French,c. 1736
130150,<em>In Memoriam,1888,François Bouche,Fountain with Two Tritons Blowing Conch Shells,1703,1770,DR - French,c. 1736
130150,"Thomas, Hylton.",1888,François Bouche,Fountain with Two Tritons Blowing Conch Shells,1703,1770,DR - French,c. 1736
130150,The Cleveland M,1888,François Bouche,Fountain with Two Tritons Blowing Conch Shells,1703,1770,DR - French,c. 1736
130150,"Ananoff, Alexan",1888,François Bouche,Fountain with Two Tritons Blowing Conch Shells,1703,1770,DR - French,c. 1736
130150,The Cleveland M,1888,François Bouche,Fountain with Two Tritons Blowing Conch Shells,1703,1770,DR - French,c. 1736
130150,"Rosenberg, Pier",1888,François Bouche,Fountain with Two Tritons Blowing Conch Shells,1703,1770,DR - French,c. 1736
130150,"Slatkin, Regina",1888,François Bouche,Fountain with Two Tritons Blowing Conch Shells,1703,1770,DR - French,c. 1736
130150,"Ananoff, Alexan",1888,François Bouche,Fountain with Two Tritons Blowing Conch Shells,1703,1770,DR - French,c. 1736
130150,The Cleveland M,1888,François Bouche,Fountain with Two Tritons Blowing Conch Shells,1703,1770,DR - French,c. 1736
130150,"Jean-Richard, P",1888,François Bouche,Fountain with Two Tritons Blowing Conch Shells,1703,1770,DR - French,c. 1736
130150,"Sutton, Denys. ",1888,François Bouche,Fountain with Two Tritons Blowing Conch Shells,1703,1770,DR - French,c. 1736
130150,"DeGrazia, Diane",1888,François Bouche,Fountain with Two Tritons Blowing Conch Shells,1703,1770,DR - French,c. 1736
130150,"Prat, Louis-Ant",1888,François Bouche,Fountain with Two Tritons Blowing Conch Shells,1703,1770,DR - French,c. 1736
130160,"Urteaga Loidi, ",3110,Childe Hassam (,Fifth Avenue,1859,1935,American - Painting,1919
130160,"Adams, Henry. <",3110,Childe Hassam (,Fifth Avenue,1859,1935,American - Painting,1919
130163,Lajer-Burcharth,1643,Jacques-Louis D,Young Woman with a Turban,1748,1825,P - French 18th Century,c. 1780
130163,"Didot, Lacoste,",1643,Jacques-Louis D,Young Woman with a Turban,1748,1825,P - French 18th Century,c. 1780
130163,"David, J. L. Ju",1643,Jacques-Louis D,Young Woman with a Turban,1748,1825,P - French 18th Century,c. 1780
130163,Musée du Petit,1643,Jacques-Louis D,Young Woman with a Turban,1748,1825,P - French 18th Century,c. 1780
130163,W. M. M. “Frenc,1643,Jacques-Louis D,Young Woman with a Turban,1748,1825,P - French 18th Century,c. 1780
130163,<em>Arts </em>1,1643,Jacques-Louis D,Young Woman with a Turban,1748,1825,P - French 18th Century,c. 1780
130163,"Cantinelli, R.,",1643,Jacques-Louis D,Young Woman with a Turban,1748,1825,P - French 18th Century,c. 1780
130163,Cleveland Museu,1643,Jacques-Louis D,Young Woman with a Turban,1748,1825,P - French 18th Century,c. 1780
130163,<em>Art News</e,1643,Jacques-Louis D,Young Woman with a Turban,1748,1825,P - French 18th Century,c. 1780
130163,San Francisco (,1643,Jacques-Louis D,Young Woman with a Turban,1748,1825,P - French 18th Century,c. 1780
130163,Cleveland Museu,1643,Jacques-Louis D,Young Woman with a Turban,1748,1825,P - French 18th Century,c. 1780
130163,Cleveland Museu,1643,Jacques-Louis D,Young Woman with a Turban,1748,1825,P - French 18th Century,c. 1780
130163,"Holma, Klaus.<e",1643,Jacques-Louis D,Young Woman with a Turban,1748,1825,P - French 18th Century,c. 1780
130163,Century Associa,1643,Jacques-Louis D,Young Woman with a Turban,1748,1825,P - French 18th Century,c. 1780
130163,"Florisoone, Mic",1643,Jacques-Louis D,Young Woman with a Turban,1748,1825,P - French 18th Century,c. 1780
130163,"Coe, Nancy. <em",1643,Jacques-Louis D,Young Woman with a Turban,1748,1825,P - French 18th Century,c. 1780
130163,"Lindsay, Jack. ",1643,Jacques-Louis D,Young Woman with a Turban,1748,1825,P - French 18th Century,c. 1780
130163,"Francis, Henry ",1643,Jacques-Louis D,Young Woman with a Turban,1748,1825,P - French 18th Century,c. 1780
130163,"Sutton, Denys. ",1643,Jacques-Louis D,Young Woman with a Turban,1748,1825,P - French 18th Century,c. 1780
130163,The Cleveland M,1643,Jacques-Louis D,Young Woman with a Turban,1748,1825,P - French 18th Century,c. 1780
130163,The Cleveland M,1643,Jacques-Louis D,Young Woman with a Turban,1748,1825,P - French 18th Century,c. 1780
130163,"Sloane, Joseph ",1643,Jacques-Louis D,Young Woman with a Turban,1748,1825,P - French 18th Century,c. 1780
130163,"David, Jacques ",1643,Jacques-Louis D,Young Woman with a Turban,1748,1825,P - French 18th Century,c. 1780
130163,"Bordes, Philipp",1643,Jacques-Louis D,Young Woman with a Turban,1748,1825,P - French 18th Century,c. 1780
130163,"Scott, Barbara.",1643,Jacques-Louis D,Young Woman with a Turban,1748,1825,P - French 18th Century,c. 1780
130163,Cleveland Museu,1643,Jacques-Louis D,Young Woman with a Turban,1748,1825,P - French 18th Century,c. 1780
130163,"Michel, Régis.",1643,Jacques-Louis D,Young Woman with a Turban,1748,1825,P - French 18th Century,c. 1780
130163,"Monneret, Sophi",1643,Jacques-Louis D,Young Woman with a Turban,1748,1825,P - French 18th Century,c. 1780
130163,"Argencourt, Lou",1643,Jacques-Louis D,Young Woman with a Turban,1748,1825,P - French 18th Century,c. 1780
130163,"Géricault, The",1643,Jacques-Louis D,Young Woman with a Turban,1748,1825,P - French 18th Century,c. 1780
130163,"Christie, Manso",1643,Jacques-Louis D,Young Woman with a Turban,1748,1825,P - French 18th Century,c. 1780
130163,"Arendsee, M., a",1643,Jacques-Louis D,Young Woman with a Turban,1748,1825,P - French 18th Century,c. 1780
130309,"Ratton, Charles",,,,,,,
130309,"Jopling, Carol ",,,,,,,
130309,"Simms, Lowery S",,,,,,,
130309,Brooklyn Museum,,,,,,,
130309,William Rockhil,,,,,,,
130359,"Lee, Sherman E.",,,,,,,
130359,<em>Art Quarter,,,,,,,
130359,The Cleveland M,,,,,,,
130359,Cleveland Museu,,,,,,,
130359,"Carter, Martha ",,,,,,,
130359,"Teitz, Richard ",,,,,,,
130359,"Glubok, Shirley",,,,,,,
130359,<em>The Connois,,,,,,,
130359,"Alvarez, Octavi",,,,,,,
130359,"Brendel, Otto, ",,,,,,,
130359,"Kozloff, Ariell",,,,,,,
130359,<em>Apollo </em,,,,,,,
130359,"Kozloff, A. P. ",,,,,,,
130359,"Kozloff, Ariell",,,,,,,
130359,"Kozloff, A.P. """,,,,,,,
130359,The Cleveland M,,,,,,,
130359,"Tortora, Phylli",,,,,,,
130360,"""Greek Youth in",,,,,,,
130360,"Lee, Sherman E.",,,,,,,
130360,The Cleveland M,,,,,,,
130360,"Cahn, H.A. ""DER",,,,,,,
130360,"Richter, Gisela",,,,,,,
130360,"Schefold, Karl.",,,,,,,
